,date,seci,sz.000002,sz.000006,sz.000007,sz.000011,sz.000014,sz.000031,sz.000036,sz.000042,sz.000043,sz.000046,sz.000069,sz.000402,sz.000502,sz.000514,sz.000517,sz.000537,sz.000540,sz.000558,sz.000560,sz.000573,sz.000608,sz.000615,sz.000616,sz.000620,sz.000631,sz.000656,sz.000667,sz.000668,sz.000671,sz.000691,sz.000718,sz.000732,sz.000736,sz.000797,sz.000838,sz.000897,sz.000909,sz.000926,sz.000961,sz.000965,sz.002016,sz.002077,sz.002133,sz.002146,sz.002147,sz.002208,sz.002244,sz.002285,sz.002377
331,2012-03-08,980.02,711.3394733,122.1675196,43.11455808,26.57793216,42.65747456,48.40557292,18.08906488,73.37468125,31.9835992,121.2160747,159.8615762,154.741544,14.11258758,24.9416832,30.34899422,21.75749475,162.7819338,14.80813376,10.2161587,16.87657752,39.55146918,12.00210564,68.05976364,5.99253901,21.24575335,16.263229,43.20684656,23.68027101,46.5912321,10.42637824,33.2868519,9.51049649,9.73425375,7.280896,18.12568713,12.8797838,7.98036624,27.06486133,17.30472004,13.80115616,23.03957925,10.7744304,12.27117546,43.68411531,23.69882262,24.04624275,23.9332926,37.4116864,20.77453312
332,2012-03-09,995.87,710.513295,122.1675196,45.27845162,26.54598753,43.1485968,48.71719678,18.14976644,73.37468125,31.9835992,122.8140267,159.6531517,154.281688,14.19475694,25.20891552,31.75331786,21.75749475,164.2402266,14.8742415,10.41670685,17.85492984,40.45409607,12.12635104,68.57536791,6.08410582,21.28700724,16.12863676,43.3839238,22.79842083,46.252797,10.4874703,33.47438346,9.73887891,9.71283625,7.4942035,18.25571358,12.92286,8.18189064,26.9768932,17.30472004,14.01576744,23.39267625,10.9893459,12.20759424,44.53815471,24.11980484,24.04624275,23.7477632,38.1609536,20.77453312
333,2012-03-12,999.63,689.8588388,120.3840522,47.31986062,26.06681808,42.65747456,47.99007444,17.96766176,77.43850975,35.179156,121.4443535,156.1099355,151.75248,14.21529928,24.9416832,32.80656059,21.89242495,156.9487626,14.67591828,10.44030075,18.18104728,40.78232403,12.25059644,67.20042319,5.96201674,20.87446834,15.9267484,42.85269208,22.59092667,44.95546245,10.46710628,32.67737433,10.08145254,9.43440875,7.8354955,18.07367655,12.8367076,8.19196686,26.71298881,16.59016248,13.91671608,23.45152575,11.0609844,11.9744631,43.38520152,24.49125974,23.51877678,22.8466204,37.46336,21.18028572
334,2012-03-13,1010.46,703.903869,119.7152519,49.68789506,26.29043049,43.70987936,48.61332216,18.08906488,79.470424,38.7110872,121.6726324,158.1941803,152.672192,14.44126502,25.609764,36.08331575,22.43214575,158.589342,14.74202602,10.5228794,18.50716472,41.93112189,12.49908724,67.20042319,5.99253901,21.24575335,16.10620472,43.20684656,22.79842083,45.29389755,10.4874703,32.63049144,10.37508708,9.4879525,7.8923775,18.30772416,12.92286,8.23227174,27.24079759,16.99404284,14.06529312,23.33382675,11.2185891,12.2923692,43.64141334,24.56555072,23.70494124,23.2176792,37.6442176,21.05855994
335,2012-03-14,969.12,684.9017693,112.1355153,47.19737608,24.34180806,40.6929856,46.743579,17.36064616,79.470424,38.823212,110.7152471,149.4403522,147.15392,13.47577504,24.13998624,32.49448867,21.9936226,149.2927254,13.32070961,10.0745953,17.85492984,41.028495,11.50512404,62.55998476,5.5957495,19.63685164,15.5341877,41.25899692,21.55345587,43.71453375,9.95800578,30.84894162,9.90200921,8.82401,7.536865,16.77341205,12.7505552,7.7083083,25.71601667,15.81346948,13.2893908,22.56878325,10.459221,11.57178204,41.25010302,23.07973112,21.37788549,22.2370238,34.4146176,19.59785058
336,2012-03-15,960.96,678.2923433,106.785113,47.19737608,22.84041045,38.72849664,43.93896426,16.81433212,76.3096685,38.0944008,105.4648333,145.897136,144.394784,12.6335391,22.84836336,30.07593129,22.3309481,139.449249,12.52741673,9.99201665,17.69187112,41.19260898,11.00814244,60.49756768,5.27017862,18.23421938,15.05189884,40.19653348,21.21627786,41.68392315,9.59145342,29.5362207,9.55943558,8.352825,7.39466,16.33132212,11.9751836,7.49670768,24.19123575,15.26978438,12.82715112,22.245111,10.0580454,11.48700708,39.7128321,22.43587596,20.54014542,21.1768558,32.8644096,19.31382376
337,2012-03-16,982.85,683.2494128,109.0144473,48.54470602,23.28763527,39.6405808,46.01645666,16.9964368,81.1862627,37.6459016,106.6062276,148.8150787,145.774352,12.90058952,23.20467312,30.11494028,23.78144775,143.4595542,12.65963221,10.25154955,17.85492984,41.19260898,11.33118048,61.70064431,5.35157134,18.9767894,15.0294668,40.90484244,21.65720295,42.81204015,9.73400156,29.44245492,10.08145254,8.59912625,7.4373215,16.59137502,12.492098,7.66800342,24.83633537,15.56492772,13.19033944,22.3039605,10.3589271,11.59297578,39.96904392,22.85685818,20.97452916,21.6539314,33.329472,19.6790011
338,2012-03-19,993.75,679.1185215,109.2373807,50.95356864,23.35152453,40.06154272,45.49708356,16.9964368,81.7281065,37.421652,106.8345065,153.6088418,145.314496,13.02384356,23.47190544,29.56881442,23.64651755,144.3709872,12.82490156,10.44030075,17.89569452,41.76700791,11.70391668,62.90372094,5.40244179,18.9767894,15.22013914,41.08191968,21.57939264,44.16578055,9.79509362,30.05193249,10.17933072,8.6740875,7.508424,16.69539618,12.4059456,7.81914672,25.2175306,16.06201124,13.23986512,24.04002075,10.459221,11.57178204,39.88363998,23.50071334,21.37788549,21.8924692,33.9237184,19.84130214
339,2012-03-20,972.03,674.9876303,108.1227136,48.42222148,23.57513694,39.50026016,45.28933432,17.11783992,80.1928824,37.5898392,106.8345065,151.7330214,145.774352,13.29089398,23.47190544,29.41277846,22.70200615,147.2875728,12.92406317,10.2633465,17.44728304,41.028495,11.28148232,62.90372094,5.35157134,20.87446834,15.06311486,40.55068796,21.55345587,43.94015715,9.3674492,30.42699561,10.22826981,8.7597575,7.366219,16.43534328,12.061336,7.59746988,25.04159434,16.09307896,13.05827096,24.27541875,10.2156501,11.40223212,40.43876559,22.85685818,21.12966621,21.8924692,33.458656,19.37468665
340,2012-03-21,971.93,675.8138085,108.1227136,46.09501522,23.60708157,39.57042048,44.76996122,17.11783992,79.470424,38.7951808,106.1496699,149.0235032,144.624712,13.61957142,23.20467312,28.67160765,23.24172695,147.2875728,13.02322478,10.3105343,17.56957708,41.27466597,11.33118048,62.90372094,5.41261588,20.17315221,14.72663426,40.55068796,21.57939264,43.82734545,9.22490106,30.9427074,10.57084344,8.9310975,7.6648495,16.48735386,11.9751836,7.72846074,25.48143499,15.9998758,13.05827096,24.51081675,10.3302717,11.50820082,40.43876559,22.88162184,21.00555657,21.5479146,34.0787392,20.12532896
341,2012-03-22,969.98,679.9446998,108.5685804,46.46246884,24.05430639,40.342184,45.08158508,17.11783992,82.3602576,41.0937392,106.3779488,149.0235032,146.694064,14.05096056,23.382828,28.94467058,23.57905245,151.4801646,14.31232571,10.22795565,18.18104728,42.01317888,11.33118048,64.27866566,5.41261588,21.08073779,15.01825078,40.90484244,22.25374866,43.996563,9.34708518,31.59906786,10.24458284,8.77046625,7.878157,16.61738031,12.0182598,7.78891806,26.06788919,16.310553,13.07477952,25.1287365,10.4162379,11.46581334,41.37820893,22.68351256,21.4089129,21.7599482,33.5103296,19.86158977
342,2012-03-23,952.81,670.856739,107.4539133,44.13526258,22.93624434,39.92122208,44.25058812,16.75363056,80.5541116,36.9731528,102.9537659,146.313985,145.314496,13.1470976,22.84836336,27.03323007,23.2079944,147.652146,14.01484088,10.0510014,17.324989,42.01317888,11.13238784,61.70064431,5.28035271,20.17315221,14.71541824,40.19653348,21.89063388,43.996563,9.42854126,30.14569827,9.787818,8.4170775,7.7501725,16.20129567,11.7598026,7.66800342,25.12956247,15.86007106,12.77762544,24.80506425,10.0867008,11.1267135,41.03659317,22.31205766,20.66425506,21.1768558,32.425184,19.86158977
343,2012-03-26,952.76,662.5949565,118.1547179,43.31869898,23.25569064,39.71074112,44.35446274,16.87503368,80.4638043,34.7026256,99.75786182,146.5224094,145.774352,12.9416742,22.9374408,27.42331997,22.1285528,143.094981,13.32070961,10.01561055,17.5288124,40.61821005,11.182086,61.35690813,5.28035271,20.46192944,14.5247459,40.19653348,21.94250742,43.5453162,9.34708518,29.86440093,9.80413103,8.53487375,7.6932905,15.73320045,11.6736502,7.76876562,25.10023976,15.6115293,12.8766768,25.09931175,9.6568698,11.25387594,41.03659317,22.33682132,20.60220024,20.9118138,32.8385728,19.71957636
344,2012-03-27,948.1,662.5949565,114.3648496,45.48259252,23.12791212,39.9913824,43.93896426,16.87503368,78.1158145,34.8147504,99.3013041,145.897136,146.923992,13.1470976,22.80382464,27.306293,21.6562971,143.094981,14.64286441,10.01561055,17.69187112,41.43877995,11.00814244,61.52877622,5.36174543,20.04939054,14.2443454,40.19653348,22.35749574,43.4325045,9.40817724,29.81751804,9.75519194,8.51345625,7.6648495,15.83722161,11.630574,7.79899428,24.77768995,15.53386,12.81064256,24.363693,9.6568698,11.4446196,41.4209109,20.40525584,21.0986388,20.9118138,32.166816,19.49641243
345,2012-03-28,909.58,660.9426,117.9317845,44.82934164,22.71263193,37.39545056,42.17309572,16.0859134,74.051986,33.63744,97.0185155,145.6887115,144.85464,12.57191208,21.55674048,26.56512219,20.74551825,139.9961088,15.37004955,9.52013865,17.28422432,39.30529821,10.4366136,60.1538315,5.09721909,20.42067555,14.55839396,38.77991556,22.15000158,44.1093747,9.3674492,29.0673918,9.24948801,8.0315625,7.4942035,14.69298885,10.984431,7.19442108,24.19123575,15.1455135,12.41443712,23.21612775,9.2556942,11.38103838,41.89063257,19.3156548,20.66425506,20.7262844,30.8233024,17.95455255
346,2012-03-29,895.07,676.6399868,122.3904531,47.07489154,22.29735174,36.4833664,42.0692211,15.84310716,73.73591045,33.1609096,98.61646752,146.1055605,143.705,12.8389625,21.55674048,26.01899633,20.88044845,144.006414,16.92358144,9.49654475,17.28422432,39.96175413,10.0638774,61.18504004,4.94460774,21.69954614,14.9173066,38.77991556,22.90216791,45.63233265,9.83582166,30.05193249,9.34736619,7.74242625,7.2951165,14.58896769,10.9413548,7.053354,25.10023976,15.8445372,12.41443712,23.069004,8.883174,11.2326822,43.47060546,19.01849088,19.82651499,21.20336,31.262528,17.22419787
347,2012-03-30,891.84,684.075591,122.8363199,47.11571972,21.4029021,37.04464896,42.5885942,15.90380872,74.09713965,33.1609096,100.4426984,146.1055605,144.85464,13.78391014,21.8239728,26.40908623,21.42016925,146.5584264,16.39471952,9.43756,17.36575368,40.37203908,10.0638774,62.21624858,4.91408547,21.8645617,14.88365854,38.9569928,23.44684008,45.5759268,9.83582166,30.75517584,9.39630528,7.67817375,7.1813525,14.58896769,10.8982786,6.92236314,25.8039848,16.52802704,12.16680872,20.7738735,8.8258632,11.656557,44.15383698,19.11754552,19.39213125,21.998486,32.0117952,17.28506076
348,2012-04-05,919.42,690.685017,121.7216528,47.3606888,22.07373933,37.95673312,44.1467135,16.20731652,76.08390025,34.3101888,102.0406504,150.690899,147.383848,14.2769263,22.35843744,27.38431098,22.3309481,156.0373296,17.05579692,9.66170205,17.77340048,41.35672296,10.4366136,64.10679757,5.06669682,22.85465506,15.45567556,39.66530176,23.47277685,46.64763795,9.99873382,31.64595075,9.73887891,7.9030575,7.565306,14.51095182,11.0705834,7.13396376,26.27314816,16.9319074,12.4639628,22.03913775,9.0551064,12.14401302,44.19653895,19.41470944,20.10576168,22.5815784,33.329472,17.71110099
349,2012-04-06,925.53,692.3373735,121.0528525,45.85004614,22.64874267,38.72849664,44.6660866,16.32871964,77.0321269,35.039,101.8123716,151.107748,150.142984,14.52343438,22.58113104,26.9162031,22.43214575,155.4904698,16.72525822,9.7678746,17.9364592,41.76700791,10.63540624,64.27866566,5.11756727,22.6896395,15.34351536,39.66530176,22.97997822,46.30920285,10.3856502,32.25542832,9.83675709,8.010145,7.536865,14.71899414,11.3290406,7.2044973,26.18518003,16.99404284,12.56301416,22.62763275,9.6425421,12.12281928,43.34249955,19.9347463,20.41603578,22.793612,35.6806208,17.71110099
350,2012-04-09,915.77,679.1185215,116.8171173,44.0944344,21.78623766,38.37769504,43.52346578,16.14661496,75.6775174,33.076816,95.64884234,150.0656256,145.774352,14.19475694,23.33828928,25.7459334,21.7912273,149.6572986,15.99807308,9.7442807,17.77340048,41.8490649,10.61055716,63.93492948,5.21930817,22.56587783,14.93973864,39.13407004,22.33155897,46.252797,10.26346608,32.11477965,9.787818,7.99943625,7.2666755,15.39513168,11.1567358,7.09365888,25.95059835,17.10277986,12.48047136,21.9508635,9.4276266,12.12281928,43.9830291,19.9347463,19.70240535,22.263528,34.0529024,17.26477313
351,2012-04-10,924.28,695.6420865,119.4923185,43.64532442,22.29735174,38.9389776,44.56221198,16.3894212,76.80635865,32.796504,98.84474638,150.690899,146.00428,15.11916224,24.00637008,26.64314017,22.6008085,153.4853172,17.48549723,9.9566258,18.344106,42.99786276,11.00814244,63.76306139,5.2905268,23.14343229,15.06311486,39.66530176,22.8243576,47.55013155,10.36528618,32.16166254,9.9509483,8.0743975,7.366219,15.55116342,11.199812,7.2044973,26.62502068,17.14938144,12.51348848,22.03913775,9.4276266,12.46191912,43.9830291,20.13285558,20.38500837,23.191175,35.7064576,17.34592365
352,2012-04-11,927.37,701.4253343,120.1611188,44.33940348,23.0001336,42.86795552,45.80870742,16.81433212,78.8382729,34.7867192,104.7799967,151.107748,147.15392,14.8931965,24.36267984,27.50133795,22.90440145,154.5790368,17.22106627,10.0274075,18.22181196,42.75169179,11.15723692,65.13800611,5.38209361,22.89590895,15.69121198,40.55068796,22.92810468,49.637148,10.36528618,32.72425722,10.21195678,8.267155,7.337778,15.83722161,11.5444216,7.59746988,26.83027965,17.22705074,12.7115912,22.39223475,9.4849374,12.67385652,43.81222122,19.88521898,22.3397352,22.8996288,36.688256,17.62995047
353,2012-04-12,945.33,717.122721,132.199524,45.36010798,25.30014696,47.14773504,47.36682672,18.5139758,84.888862,36.300404,106.3779488,155.6930866,149.4532,14.8931965,24.80806704,28.00845482,24.05130815,157.677909,17.32022788,10.15717395,18.50716472,42.25934985,11.15723692,66.51295083,5.48383451,23.1021784,15.62391586,41.25899692,22.90216791,50.82167085,10.3856502,32.91178878,10.22826981,8.40636875,7.5226445,16.01925864,11.845955,7.66800342,27.21147488,17.30472004,12.9592196,22.56878325,9.7714914,13.0341501,44.19653895,20.3062012,22.68103671,23.4297128,37.204992,17.93426492
354,2012-04-13,950.91,708.8609385,140.8939278,44.910998,27.82377273,51.84847648,47.57457596,20.39572416,86.695008,35.5155304,105.4648333,156.31836,147.613776,14.97536586,25.25345424,28.28151775,23.98384305,156.2196162,17.48549723,10.3341282,18.71098812,42.83374878,11.45542588,66.34108274,5.5957495,23.06092451,15.45567556,41.96730588,23.47277685,50.2012065,10.2838301,32.72425722,10.34246102,8.42778625,8.134126,15.70719516,12.3628694,7.69823208,27.09418404,17.1649153,12.97572816,22.598208,9.8144745,12.73743774,43.47060546,20.35572852,22.18459815,23.3767044,37.204992,17.91397729
355,2012-04-16,949.23,708.0347603,140.2251275,45.68673342,29.83628442,57.04034016,48.09394906,22.4595772,83.76002075,34.898844,107.2910642,154.8593886,146.464136,15.18078926,27.79216128,28.04746381,24.6247615,158.4070554,17.61771271,10.29873735,18.83328216,42.91580577,12.59848356,67.54415937,5.60592359,22.6896395,15.141627,42.14438312,23.00591499,50.2012065,10.7929306,33.14620323,10.24458284,9.00605875,7.96348,16.01925864,13.6120792,7.94006136,27.2701203,17.4755925,13.90020752,22.715907,10.2872886,13.01295636,44.53815471,20.35572852,22.80514635,23.2971918,39.3494464,17.99512781
356,2012-04-17,936.74,691.5111953,129.078456,45.5234207,26.86543383,57.95242432,45.80870742,24.64483336,79.24465575,32.8805976,101.8123716,151.9414459,143.934928,14.11258758,25.96607376,26.79917613,24.6247615,153.4853172,15.99807308,10.2633465,18.344106,41.52083694,13.86578664,65.3098742,5.41261588,22.6896395,14.59204202,41.08191968,22.0462545,49.0730895,10.36528618,32.11477965,9.9509483,8.567,7.935039,15.8632269,14.9905176,7.68815586,26.85960236,17.3202539,13.17383088,22.3039605,9.9577515,12.58908156,43.1289897,19.88521898,21.90535146,22.5815784,36.4815616,17.79225151
357,2012-04-18,956.49,713.818008,133.3141911,45.97253068,26.8334892,61.67092128,47.2629521,24.94834116,82.4505649,33.8897208,104.323439,155.4846621,148.073632,15.53000904,26.32238352,27.18926603,24.6922266,157.8601956,16.62609661,10.5936611,18.71098812,42.75169179,14.48701364,68.91910409,5.67714222,23.67973286,15.1977071,41.79022864,22.35749574,51.04729425,10.5892904,32.72425722,10.17933072,8.6740875,7.9777005,16.09727451,14.9905176,7.8594516,27.65131553,17.5532618,13.35542504,22.245111,9.9577515,12.86460018,44.70896259,20.45478316,22.3397352,23.1116624,37.4891968,18.21829174
358,2012-04-19,954.27,709.6871168,133.760058,46.46246884,26.38626438,57.60162272,47.05520286,23.3701006,83.7148671,33.5813776,104.7799967,155.4846621,146.694064,15.59163606,25.56522528,26.95521209,24.287436,154.7613234,16.82441983,10.2869404,19.1593996,43.07991975,13.4185032,68.747236,5.5957495,24.42230288,14.8051464,41.25899692,22.0462545,50.2012065,10.50783432,32.53672566,10.35877405,8.53487375,7.8354955,16.09727451,14.3874508,7.81914672,27.65131553,17.61539724,13.1243052,22.127412,10.1440116,12.6102753,45.17868426,20.50431048,22.0294611,22.926133,37.0499712,18.15742885
359,2012-04-20,961.77,713.818008,137.1040595,45.64590524,26.38626438,58.72418784,47.7823252,25.73746144,83.48909885,33.2730344,106.8345065,155.4846621,148.073632,15.57109372,25.96607376,28.00845482,24.38863365,156.766476,16.72525822,10.29873735,19.11863492,42.58757781,13.4185032,69.09097218,5.65679404,24.46355677,14.8612265,42.14438312,22.51311636,50.93448255,10.50783432,32.53672566,10.73397374,8.53487375,7.8639365,16.51335915,14.7320604,7.9098327,27.50470198,17.3979232,13.33891648,21.80373975,10.459221,12.9281814,45.56300199,20.82623806,22.9602834,23.2971918,37.6958912,18.17771648
360,2012-04-23,944.87,710.513295,136.881126,43.35952716,26.09876271,57.1806608,47.7823252,26.28377548,87.5077737,31.8714744,105.2365545,154.0256907,146.694064,14.7904848,25.43160912,27.38431098,24.11877325,153.4853172,16.06418082,10.1925648,19.24092896,41.60289393,13.07061608,67.71602746,5.65679404,23.55597119,15.39959546,41.79022864,22.59092667,49.35511875,10.24310206,32.20854543,10.9297301,8.8882625,8.0345825,16.22730096,15.938194,7.94006136,27.2701203,16.5435609,13.206848,20.92099725,10.3302717,13.0341501,44.58085668,20.4300195,23.20850268,22.7671078,37.7734016,17.40678654
361,2012-04-24,936.51,712.9918298,143.3461955,42.58379174,26.92932309,62.93380704,48.3016983,27.315702,96.2675818,32.5722544,105.4648333,154.2341152,146.923992,15.16024692,26.0551512,27.11124805,24.5572964,152.5738842,16.29555791,9.7678746,19.28169364,41.35672296,13.84093756,69.77844454,5.63644586,24.13352565,15.66877994,42.32146036,22.0462545,48.33981345,10.26346608,32.818023,10.79922586,8.74904875,7.9492595,16.17529038,16.3258798,7.78891806,27.06486133,16.91637354,12.51348848,21.33294375,10.0723731,13.3520562,44.53815471,19.71187336,22.86720117,22.5020658,36.6365824,17.06189683
362,2012-04-25,944.65,733.646286,149.1424647,44.0944344,27.4723818,62.93380704,49.54819374,26.46588016,94.822665,33.3851592,110.0304105,157.1520579,153.821832,15.53000904,28.68293568,29.06169755,25.80540075,158.4070554,17.48549723,10.08639225,19.44475236,42.42346383,14.13912652,74.41888297,6.19602081,25.78368125,16.42025328,43.73807828,22.8243576,50.9908884,10.24310206,34.2245097,11.20705161,9.62716625,8.134126,16.48735386,15.6797368,8.13150954,28.29641515,18.31442094,12.86016824,23.4809505,10.4448933,14.58129312,45.99002169,19.86045532,23.8911057,23.588738,38.6776896,17.14304735
363,2012-04-26,943.03,739.4295338,142.4544618,44.910998,25.97098419,61.67092128,49.44431912,26.04096924,94.14536025,32.4320984,109.5738528,157.1520579,154.281688,14.93428118,27.92577744,29.84187735,25.46807525,156.766476,16.79136596,10.06279835,19.363223,42.17729286,13.666994,73.21580634,6.56228805,25.08236512,16.33052512,42.85269208,23.10966207,51.27291765,10.14128196,34.17762681,10.84816495,10.59095375,8.0345825,16.61738031,14.9905176,8.02067112,28.09115618,18.3299548,12.82715112,24.56966625,10.5451872,14.26338702,45.99002169,20.5538378,23.92213311,23.588738,39.142752,16.94017105
364,2012-04-27,940.35,741.9080685,141.5627281,46.91157882,26.06681808,57.32098144,48.61332216,24.15922088,90.5782219,31.5070688,105.0082756,158.1941803,154.741544,14.52343438,26.54507712,28.20349977,25.2319474,156.4019028,16.29555791,9.8622502,19.363223,42.75169179,12.84697436,74.59075106,6.56228805,25.04111123,16.3193091,42.85269208,22.61686344,50.5396416,10.03946186,34.2245097,10.7665998,10.09835125,7.96348,16.53936444,14.9905176,7.7586894,28.26709244,18.14354848,12.7115912,24.56966625,10.3589271,14.1998058,46.75865715,20.23191022,23.33261232,23.191175,38.4451584,17.02132157
365,2012-05-02,956.23,761.7363465,145.3525964,49.23878508,26.25848586,56.75969888,49.54819374,23.9771162,95.2742015,31.955568,106.3779488,161.7373965,157.50068,14.76994246,26.63415456,28.4765627,25.5692729,159.8653482,16.82441983,10.03920445,19.24092896,43.07991975,12.9215216,73.73141061,6.34863216,25.5774118,16.263229,43.02976932,22.69467375,50.2012065,9.7747296,34.97463594,10.86447798,10.4303225,7.821275,16.79941734,14.1720698,7.79899428,29.26406458,18.5629627,12.8766768,22.15683675,10.459221,14.36935572,48.6802458,20.23191022,23.33261232,23.588738,37.7734016,17.08218446
366,2012-05-03,961.99,746.865138,144.2379292,49.23878508,26.16265197,57.74194336,49.02882064,24.15922088,96.628811,32.23588,102.4972081,161.3205475,156.810896,14.5850614,26.23330608,27.85241886,25.67047055,160.2299214,16.82441983,10.0038136,19.24092896,42.75169179,12.97121976,70.98152117,6.39950261,24.91734956,16.11742074,41.96730588,22.22781189,49.58074215,9.95800578,34.92775305,10.96235616,10.74087625,7.906598,16.82542263,14.3012984,8.0105949,29.05880561,18.31442094,12.74460832,21.892014,10.2156501,14.28458076,47.86890837,21.02434734,22.9602834,23.85378,37.850912,16.94017105
367,2012-05-04,972.3,761.7363465,142.4544618,54.17899486,25.555704,56.90001952,49.3404445,23.79501152,94.822665,33.5813776,103.6386024,162.5710944,157.960536,14.9959082,26.58961584,28.28151775,25.5692729,158.9539152,16.36166565,10.10998615,19.40398768,42.58757781,12.82212528,70.80965308,6.2061949,25.04111123,16.10620472,42.14438312,22.33155897,49.58074215,10.32455814,34.83398727,10.70134768,11.46907125,7.9492595,17.08547553,14.0428412,7.94006136,28.64828767,18.42315796,12.74460832,21.774315,10.2586332,14.4117432,47.65539852,20.85100172,23.11542045,23.7742674,37.850912,17.26477313
368,2012-05-07,981.49,749.3436728,140.6709943,58.34346922,25.36403622,57.5314624,48.8210714,24.03781776,96.67396465,33.5813776,103.1820447,162.3626699,158.880248,15.16024692,26.0551512,27.96944583,24.79342425,154.2144636,16.59304274,10.13358005,18.91481152,42.50552082,12.99606884,70.63778499,6.24689126,24.79358789,16.45390134,41.96730588,22.61686344,50.765265,10.42637824,34.92775305,10.68503465,11.59757625,7.792834,17.60558133,14.1720698,7.9098327,28.35506057,18.640632,12.66206552,21.538917,10.4305656,14.26338702,47.65539852,20.77671074,22.55692707,24.4898808,37.850912,17.38649891
369,2012-05-08,980.26,746.865138,138.2187266,54.95473028,24.72514362,55.70729408,48.50944754,23.79501152,95.22904785,34.0859392,103.8668813,162.1542454,158.880248,15.05753522,26.32238352,27.81340987,24.4898313,152.9384574,16.59304274,10.1689709,18.9555762,42.34140684,13.07061608,70.29404881,6.24689126,24.62857233,16.06134064,41.6131514,22.85029437,50.0883948,10.4874703,35.34969906,10.7665998,11.2441875,7.707511,17.60558133,14.0428412,8.03074734,28.38438328,19.09111394,12.72809976,21.892014,10.3302717,14.26338702,47.05757094,20.99958368,22.58795448,24.9934606,38.496832,17.40678654
370,2012-05-09,963.18,737.7771773,137.7728597,54.7097612,24.85292214,55.0758512,47.57457596,23.24869748,91.16521935,32.8525664,102.725487,158.1941803,153.821832,15.22187394,25.74338016,26.44809522,23.8826454,147.4698594,17.22106627,9.7914685,18.42563536,41.43877995,13.19486148,69.43470836,6.34863216,24.62857233,15.46689158,41.6131514,22.38343251,48.33981345,10.50783432,34.13074392,10.4403392,10.922925,7.67907,17.31952314,14.0859174,7.78891806,28.00318805,18.46975954,12.49697992,21.74489025,10.3732548,13.62757482,46.1181276,20.3062012,22.21562556,24.3043514,37.204992,17.02132157
371,2012-05-10,966.66,737.7771773,137.9957932,55.9346066,24.75708825,53.39200352,47.67845058,22.70238344,90.98460475,33.076816,101.5840927,155.6930866,155.431328,14.97536586,25.3870704,26.44809522,24.11877325,148.563579,17.32022788,9.8150624,18.46640004,41.52083694,12.9215216,69.60657645,6.39950261,24.42230288,15.46689158,40.90484244,22.27968543,46.8168555,10.63001844,33.52126635,10.50559132,10.88009,7.5795265,17.29351785,13.9566888,7.76876562,27.59267011,18.29888708,12.49697992,21.421218,10.8030858,13.3520562,46.16082957,20.3062012,22.21562556,24.22431408,36.946624,17.12275972
372,2012-05-11,960.53,737.7771773,135.0976586,54.83224574,24.43764195,52.12911776,47.57457596,22.52027876,90.98460475,32.0396616,101.127535,153.4004173,153.591904,14.70831544,25.47614784,26.01899633,24.05130815,147.2875728,16.62609661,9.63810815,18.30334132,40.94643801,12.9215216,68.40349982,6.19602081,23.43220952,15.3659474,41.08191968,22.51311636,46.8168555,10.9965708,33.38061768,10.57084344,10.61237125,7.593747,17.29351785,13.569003,7.76876562,27.59267011,18.4852934,12.4639628,21.18582,10.5738426,13.28847498,46.24623351,20.12962182,21.84329664,23.55734508,36.8949504,17.14304735
373,2012-05-14,956.19,736.950999,135.0976586,54.17899486,24.85292214,52.2694384,47.2629521,22.763085,92.113446,32.23588,103.1820447,155.901511,153.132048,15.16024692,25.87699632,26.09701431,23.44412225,148.3812924,17.45244336,9.6027173,18.38487068,41.19260898,12.87182344,68.747236,6.39950261,23.5147173,15.63513188,41.25899692,22.35749574,49.24230705,10.60965442,33.42750057,10.78291283,10.80512875,7.67907,17.05947024,13.5259268,7.61762232,27.73928366,18.8736399,12.61253984,21.74489025,10.6311534,13.28847498,47.8262064,20.05394655,21.93637887,23.8774902,37.46336,17.34592365
374,2012-05-15,955.4,736.1248208,133.3141911,55.81212206,24.40569732,51.28719392,47.88619982,22.94518968,89.99122445,32.23588,105.921391,159.2363027,156.35104,15.7148901,25.87699632,26.21404128,23.98384305,150.5687316,17.32022788,9.673499,18.7517528,41.11055199,12.9215216,69.77844454,6.34863216,23.63847897,15.82580422,40.55068796,22.27968543,49.637148,10.6911105,33.94321236,11.12548646,11.10497375,7.7501725,16.95544908,13.4828506,7.47655524,28.12047889,19.2619864,12.49697992,21.774315,10.2586332,13.2460875,49.1072655,19.90259601,21.78124182,23.77077516,37.06928404,17.58937521
375,2012-05-16,942.04,711.3394733,130.1931231,61.40558272,24.43764195,51.63799552,46.743579,23.55220528,89.08815145,31.4790376,102.725487,154.2341152,152.672192,16.0230252,25.47614784,25.70692441,23.2079944,147.4698594,19.03902912,9.56732645,18.67022344,41.11055199,12.72272896,68.05976364,6.56228805,23.1021784,15.13041098,40.19653348,22.5649899,49.12949535,10.40601422,32.58360855,11.50068615,10.9443425,7.707511,16.72140147,13.4828506,7.33548816,27.00621591,18.45422568,12.44745424,21.2446695,10.0867008,12.716244,47.3991867,19.87737092,20.66425506,22.83701856,36.80656764,17.58937521
