,DATE,sse180,sh.600009,sh.600010,sh.600295,sh.600019,sh.600028,sh.600031,sh.600036,sh.600048,sh.600050,sh.600066,sh.600068,sh.600085,sh.600111,sh.601628,sh.600150,sh.600196,sh.600295.1,sh.600406,sh.601933,sh.600536,sh.600547,sh.600598,sh.600600,sh.600690,sh.600875,sh.600887,sh.600895,sh.601006,sh.601877,sh.601899
825,2014-06-04,-0.009061272,-0.022817543,-0.008220351,-9.03E-05,-0.002544529,-9.03E-05,-0.015474885,-0.007948816,-0.02809027,-0.003254827,-0.021927136,-0.005339614,-0.007846833,-0.018859822,-0.010076005,-0.008763739,-0.028118298,-9.03E-05,-0.01164651,-0.023749576,0.004173112,-0.00910508,0.001382484,-0.01126744,-0.028604859,-0.001824875,0.023217521,-0.018580255,-9.03E-05,-0.037753235,-0.00465648
826,2014-06-05,0.011025675,0.003785699,0.013570932,-9.03E-05,0.00255102,-0.002074397,0.00772223,0.005850324,0.014313022,0.00943354,-0.009939252,0.007825297,0.003517667,0.030728008,0.023684946,0.015864439,0.01329799,-9.03E-05,0.020174734,0.016064819,0.016419164,0.00250882,0.004321495,0.00039073,0.025848297,0.005122588,0.020502554,0.009328882,0.005879879,0.018976464,0.004496886
827,2014-06-06,-0.007610658,-0.014762085,-0.010871941,-9.03E-05,0,-9.03E-05,-0.007842208,-0.015838301,0.001938128,-0.006379578,-0.0073847,-0.010561474,0.004703019,-0.015554188,-0.002201459,-0.004142955,-0.00313905,-9.03E-05,-0.010021515,-0.015988521,-0.023292126,0.000557818,-0.017659816,-0.002974885,-0.002751614,-0.007004704,-0.023324755,-0.01097674,-0.008992347,0.008279991,-0.00922269
828,2014-06-09,0.00075687,-0.002441367,0.002634526,-9.03E-05,0,-0.002078342,-0.005949645,-9.03E-05,0.04039556,-0.003254827,0.001245735,-9.03E-05,-0.002475482,0.008286693,0.006961916,-0.003142152,-0.002129006,-9.03E-05,0.00608257,0.017680328,-0.031444189,-0.011100633,-0.009032148,0.003767011,0.007247955,-0.02184832,0.001161686,-0.006379578,-9.03E-05,-0.009367614,-9.03E-05
829,2014-06-10,0.011529486,0.022690563,-9.03E-05,-9.03E-05,0.005089059,0.017838017,0.00580364,0.01490973,0.025201559,0.006258936,0.002578176,0.002555233,0.005887016,0.001467362,0.012514772,0.012154628,0.017785113,-9.03E-05,0.011412797,0.001497032,0.068570838,0.007768276,0.011939805,-0.000810731,0.021764035,0.006137488,-9.03E-05,0.009403401,0.010388772,0.015681046,-9.03E-05
830,2014-06-11,-0.001273957,0.006822172,0.002627121,-9.03E-05,-0.010126582,0.001866677,0.001862855,-0.003045935,-9.03E-05,-0.003244844,-0.007408966,-0.002728792,0.011199094,0.000428133,-0.004931211,-0.006138657,0.02600105,-9.03E-05,0.015830882,-0.001675056,-0.03083832,0.001859048,-0.006033806,0.008801823,-0.002682623,0.016709023,0.013351431,0.003044526,0.001391211,0.014950972,-9.03E-05
831,2014-06-12,-0.002777786,-0.020685236,0.002619757,-9.03E-05,0.00511509,-0.00790277,0.003808365,-0.005030981,-0.022860668,-0.006419384,0.011974073,-9.03E-05,-0.001265358,-0.010452964,-0.00703954,0.015122712,0.002354718,-9.03E-05,-0.0112843,0.001497032,0.040155942,-0.005926846,-0.010553648,-0.013429956,-0.016984357,-0.007046792,0.022426695,0.03428473,-0.00452814,-0.010606522,-0.004698565
832,2014-06-13,0.010472672,0.013928422,0.002612433,-9.03E-05,0.005089059,0.00975225,0.001851478,0.01480546,-9.03E-05,0.003094443,0.014479266,0.002555233,0.007556789,0.005668892,0.011806161,-0.003586773,0.00186095,-9.03E-05,0.012739919,0.004664088,0.014930212,0.010346782,-9.03E-05,-0.014576026,0.023703517,0.016547208,0.00352964,-0.01519601,0.010310919,0.019233401,-9.03E-05
833,2014-06-16,0.008290115,0.009894369,-0.005481106,-9.03E-05,0.002531646,0.015504272,0.001847714,0.016543781,-0.003973765,0.015782746,-0.000743012,0.007825297,-0.000674041,-0.000610832,0.006133796,0.007428527,-0.005932529,-9.03E-05,0.007361295,0.001487017,-0.012197893,0.008302241,0.002930878,0.001869554,0.013466864,0.022304218,-0.003697123,-9.03E-05,0.029321495,0.005596934,0.013798619
834,2014-06-17,-0.010135145,-0.004653008,-0.008220351,-9.03E-05,-0.005050505,-0.005848427,-0.007827214,-0.006827517,-0.033228672,-0.01259027,-0.019685306,-0.002708071,-0.005931391,-0.002173603,-0.020708827,-0.009543006,-0.021637772,-9.03E-05,-0.014883169,-9.03E-05,0.018066789,-0.017375801,-0.019668583,-0.009870221,-0.01665078,0.02181369,-0.012759953,-0.010826466,-0.008661699,0.027713689,-0.00465648
