DATE,sse180,rate,sh.600009,sh.600010,sh.600295,sh.600019,sh.600028,sh.600031,sh.600036,sh.600048,sh.600050,sh.600066,sh.600068,sh.600085,sh.600111,sh.601628,sh.600150,sh.600196,sh.600295.1,sh.600406,sh.601933,sh.600536,sh.600547,sh.600598,sh.600600,sh.600690,sh.600875,sh.600887,sh.600895,sh.601006,sh.601877,sh.601899
2011-01-18,0.000291095,9.03E-05,-0.019727732,-0.008264657,0.009481802,0,0.008252996,-0.013631937,-0.003237398,-9.03E-05,-0.012863993,-0.012116172,-0.042229654,0.010368569,0.009824525,0.003246241,0.03046613,-0.003377041,0.009481802,0.023980812,0.023262815,-0.006370463,0.025719103,-0.001559778,0.006157777,0.020894395,-0.000419868,0.015750744,-0.003546491,0.007217891,-0.024170234,-0.001475312
2011-01-19,0.020410181,9.03E-05,0.033037619,0.024635005,0.030026852,0.009188361,0.022368359,0.034228632,0.00780239,0.022703848,0.018394018,0.068729955,0.083666075,0.01760589,0.023839781,0.00798574,0.045639189,0.008978155,0.030026852,0.013634292,0.004337523,0.020327815,0.022200615,0.002853071,0.003945744,0.016905777,0.034858625,0.011250813,0.010314354,0.012001628,0.004099674,0.019327206
2011-01-20,-0.03216712,9.03E-05,-0.02097021,-0.029580887,-0.011460059,-0.028831563,-0.025523796,-0.023571638,-0.019667404,-0.063354109,-0.005534916,-0.024619398,-0.029754595,-0.049630952,-0.060464802,-0.021296679,-0.01490195,-0.050743865,-0.011460059,0.021073751,-0.062484302,-0.051543343,-0.046938284,-0.031638326,-0.046163245,-0.032348335,-0.043097597,-0.021677038,-0.012676082,-0.031153591,-0.03996046,-0.042267141
2011-01-21,0.01503675,9.03E-05,0.035705617,0.010959454,-9.03E-05,0.025,0.0319382,0.009841774,0.015085449,0.034445417,0.038230898,0.014727871,0.048180044,0.006123054,-0.012367056,0.011464858,0.031553487,0.016260849,-9.03E-05,0.021854259,0.007504667,0.002923291,-0.0120948,-0.0053933,-0.008193998,0.002720975,0.010562193,-0.016995714,0.020767204,0.035668053,-0.005401714,-0.002931179
2011-01-24,-0.008248595,9.03E-05,-0.014796152,-9.03E-05,-0.052664202,0.010670732,0.011403983,-0.013547827,-0.010318437,0.008811807,0.015726953,-0.013364606,0.028305739,-0.027534524,-0.046740795,-0.008657619,-0.003560083,0.011764091,-0.052664202,-0.022756539,0.00134548,-0.022624071,-0.009948133,-0.038932616,-0.001070662,-0.018111896,0.001886015,0.01302544,-0.012576082,0.023719254,-0.052032018,-0.018608789
2011-01-25,-0.004435977,9.03E-05,0.01110376,0.008106451,0.006846146,0.019607843,-0.014862997,0.00515632,0.003884293,0.007262671,-0.012200997,-0.019372781,-0.06650818,-0.002912139,-0.035139373,0.002310114,-0.060675228,-0.015153032,0.006846146,0.020812995,-0.016577725,-0.007262401,-0.034125926,-0.012768558,0.004816501,0.019077756,-0.047098817,0.005375783,-9.03E-05,-0.010555386,-0.030300203,-0.030569225
2011-01-26,0.012864139,9.03E-05,0.001385745,0.008039811,0.021149684,0.014792899,0.003369938,0.022352319,0.006243855,0.010128708,0.017422865,-9.03E-05,0.061460489,0.033160526,0.006753036,0.008051492,0.064550204,0.000759348,0.021149684,0.015602452,0.00974938,0.017969586,0.005662367,0.000712298,0.015860251,-0.009694112,0.045442672,0.006776683,0.006806282,0.006960259,0.030004767,0.008891766
2011-01-27,0.01461058,9.03E-05,0.019806561,0.007974246,0.012838342,0,0.013702833,0.035131782,-9.03E-05,-0.043442871,0.029169627,0.06941133,0.033795272,0.030036399,0.02030011,0.008460799,0.026507697,-9.03E-05,0.012838342,0.018155757,0.018675519,0.013087632,0.025648529,0.017552072,-9.03E-05,-0.010595321,0.099876738,-0.008899591,-0.011505795,0.017412647,0.013236229,0.025132282
2011-01-28,0.000923772,9.03E-05,-0.012373507,0.01590973,0.002684425,-0.008746356,-0.009160565,0.067463971,-0.009531655,-0.012174862,0.02164886,0.03667758,0.039967997,-0.003081297,0.022454563,-0.005742649,0.012931976,0.021981037,0.002684425,0.009302794,-0.021698488,0.010414983,-0.005434136,0.02276237,-0.0010515,0.005626349,-0.00248979,0.007650556,0.005683402,-0.004677426,0.003956265,0.00714562
2011-01-31,0.012847649,9.03E-05,0.026976299,0.01303309,0.02093906,0.016176471,0.029658014,0.030856612,0.003086855,-0.010029108,-0.001726931,0.032074678,0.100049786,0.01290973,0.002916244,0.004173112,0.044098268,-0.000920835,0.02093906,0.012937647,0.010409368,0.008820621,0.07465862,0.045364275,0.04224456,-9.03E-05,0.009530897,0.013849986,0.001057836,-0.002394417,0.01502308,0.038702833
2011-02-01,0.000753723,9.03E-05,0.012017992,-9.03E-05,-0.015266422,-0.00723589,0.002131952,-0.021147618,0.005452089,-0.003951274,-0.005008303,-0.001688352,-0.036372893,0.008465176,0.057528381,-0.003392157,-0.013811737,-0.006740312,-0.015266422,-0.004612599,0.015316394,0.007760564,-0.00117699,-9.03E-05,0.008832807,0.02264623,0.003185489,-0.009630113,0.005643675,-0.008173411,-0.00257166,-0.004239648
2011-02-09,-0.011648605,9.03E-05,-0.022609623,-0.018224985,-0.028708872,-0.005830904,-0.010068097,0.00769005,-0.007964286,-0.030322828,0.02297398,-0.012895392,0.018403785,-0.015098427,-0.022134043,-0.005769399,0.000429818,-0.00092709,-0.028708872,-0.049068123,-0.026907489,0.003804569,-0.021413159,0.083181653,-0.021133271,0.012216201,0.013266809,0.017190183,-0.017194033,-0.016388291,-0.023970867,-0.002868048
2011-02-10,0.017851834,9.03E-05,0.010708866,0.013102342,0.033904064,0.011730205,-9.03E-05,0.014441973,0.008639889,0.019893743,0.001520036,0.049362507,-0.050025419,0.035020694,0.018425267,0.013712681,-0.014905085,0.030060484,0.033904064,0.030809864,0.043782101,0.050346199,0.007913287,0.033923335,0.005828733,0.074419534,0.004596315,0.040009981,0.019631308,0.004643458,0.035077926,0.011051791
2011-02-11,0.003224515,9.03E-05,-0.006500526,0.005118063,0.034430278,0.013043478,-0.004569553,0.032138915,-9.03E-05,0.023420702,-0.022598309,-0.006270262,-0.000772864,-0.00169027,0.004493985,0.003196115,0.01639832,0.010478836,0.034430278,0.018589139,-0.000784956,-0.011632283,-0.000310826,-0.013906059,-0.000399963,0.014873234,0.005449089,-0.002232171,0.100023496,-0.001268126,0.019604462,-0.00146768
2011-02-14,0.031064581,9.03E-05,0.038619407,0.028407139,0.016329222,0.034334764,0.022406918,0.018556738,0.043182743,0.026709117,0.014712362,0.006128152,0.005374211,0.016576397,0.035629636,0.038749225,0.000947882,0.009563793,0.016329222,0.027343987,0.014160686,0.010652374,0.02417622,0.020590184,0.024073299,0.019327206,0.015276503,-0.000358582,0.039206524,0.035287088,0.005221174,0.030254558
2011-02-15,-0.000795839,9.03E-05,0.008191303,0.009985297,0.006162987,-0.006915629,0.01091083,-0.011584523,-0.005369305,0.004384003,-0.009814743,0.007248471,0.012817339,0.009998002,0.06447977,-0.008648829,-0.012016638,-0.004871146,0.006162987,0.003645203,-0.018253395,0.006841338,0.009386361,-0.002051054,-0.006139877,-0.001853938,-0.018365541,0.010108334,0.012845053,-0.005785031,0.000870345,0.015973987
2011-02-16,0.006796707,9.03E-05,0.013598984,0.027341151,0.013892123,0.027855153,0.008614844,0.03866942,-0.005397321,-0.011968518,-0.019730205,0.026366785,-0.018869613,-0.015695763,0.050573352,0.000818408,0.008700074,0.032735991,0.013892123,-0.006706397,0.013871336,-0.000549196,0.015484725,-0.007293937,-0.005568055,0.01121715,0.009799201,-0.002747018,0.018573777,-0.002381221,0.02150282,0.003862299
2011-02-17,-0.000933615,9.03E-05,-0.002791148,0.099424293,0.02238164,-0.002710027,-9.03E-05,-0.005479988,-9.03E-05,-0.025634973,0.003248628,-0.006440662,0.010846162,-0.01530904,0.017567975,-0.005991314,0.039836899,-0.001640658,0.02238164,0.038344585,-0.004909547,0.000828004,0.006422335,0.027614215,-0.010800184,0.015283594,0.036200053,-0.032056173,0.043304137,-0.009275115,0.00225825,-0.010588958
