sz.000667,sz.000608,sz.000002,sz.000668,sz.000402,sz.000691,sz.000560,sz.000573,
-0.0063208,-9.03E-05,-0.005872706,0.003611149,-0.012556877,0.015040404,-0.018712244,-0.011079281,
-0.006359862,-9.03E-05,-0.016447958,-0.001319526,0.00261487,-0.038030649,-0.017168069,0.009168989,
0.003064304,-9.03E-05,0.053124808,-0.017936424,0.004406133,-0.021217031,-0.02036054,-0.014769169,
-0.003234924,-9.03E-05,-0.002195533,-0.001343403,0.005281261,-0.002967968,0.004835838,-0.020574441,
-9.03E-05,-9.03E-05,0.017490602,-0.017028789,0.009704921,0.007124737,0.004811691,0.032229122,
-0.028481437,-9.03E-05,-0.00147244,-0.021149619,-0.017726954,-0.034474224,-0.019602465,-0.024031338,
-0.003337023,-9.03E-05,-9.03E-05,-0.015735642,-0.019838924,-0.022345463,-0.024965892,-0.013297817,
0.006424388,-9.03E-05,0.09990973,0.003220988,0.02005625,0.049985603,-0.004171903,-0.013474591,
-0.003326516,-9.03E-05,0.022243798,0.001889928,0.003500394,0.010025337,0.010155632,-0.007842208,
-0.019570789,-9.03E-05,-0.037013347,0.002544776,-0.012612631,0.0442588,-0.040658221,-0.025480895,
-9.03E-05,-9.03E-05,0.015884171,-0.006003542,0.011685092,0.010868634,-0.002204435,-0.012114318,
-0.003401528,-9.03E-05,-0.008895301,0.014450378,0.002595496,0.001264744,-0.040344507,-0.016317451,
0.006554248,-9.03E-05,-0.024519204,0.008378785,-0.009018841,-9.03E-05,0.015362269,0.004033441,
0.01971171,-9.03E-05,0.099747128,-0.008488203,0.032342162,0.036445589,0.009692339,0.032763939,
-0.0162715,-9.03E-05,-0.076967857,0.023362499,-0.02452308,-0.026199931,-0.016236664,-0.017982914,
0.009778151,-9.03E-05,-0.015785337,-0.001363344,0.002593093,-0.021537991,0.003192006,0.008006896,
-0.013119586,-9.03E-05,0.003814709,-0.022397472,-0.009902937,0.005389182,-0.006633345,0.009949891,
-9.03E-05,-9.03E-05,0.005744414,-0.032032904,0.007116937,-0.01235185,-0.03411881,-0.021959057,
0.00321006,-9.03E-05,-0.008469258,-0.0303933,0.001698639,-0.009745442,0.029455185,0.020234933,
0.003199204,-9.03E-05,-0.026739604,0.004076397,-9.03E-05,-0.032123696,0.003220988,0.025806144,
0.003188419,-0.099721266,-0.004430838,0.017890366,-0.002768842,0.002787428,0.00871061,0.001851478,
0.006445678,-0.047904478,0.003598529,0.006703208,0.002595496,0.012822212,0.041349207,-0.011718177,
-0.013077283,-0.054609639,-0.012118335,-0.0088622,-0.010804556,-9.03E-05,-0.033598123,-0.01381576,
0.003199204,0.001427181,0.012422412,0.004674876,-0.002797851,0.043819078,-0.001173694,-9.03E-05,
-9.03E-05,-0.012211482,0.005587753,-0.005510324,-0.019094795,0.008050843,0.010755717,-0.012018699,
-0.006647647,-0.030765117,-0.033301828,0.016258504,-0.009315362,0.01606047,0.00742046,-0.002102342,
-9.03E-05,-0.015913055,-0.022419367,-0.012154613,-0.009401257,-0.00803729,-0.032039152,-0.006138657,
0.00321006,-9.03E-05,0.024505654,0.002623434,0.001789429,0.026612,0.00651039,0.003966525,
-0.009958691,0.02724092,-0.01929466,-0.00144345,-0.022604341,0.015514411,0.011931588,-0.012211482,
0.006554248,0.00303962,0.039070569,0.00194225,0.030619903,-0.015455187,0.100341695,-0.00213526,
-0.00669093,0.004589917,0.004283889,-0.011584523,0.000840829,0.009012461,0.024443587,-0.006237811,
-0.003412529,-0.001643065,0.017330165,-0.012402172,0.001770195,0.011507668,-0.03265732,-0.026894394,
0.003243063,0.00146494,0.00419027,0.002679813,0.010123286,-9.03E-05,-0.023852646,-0.006446202,
-0.006734788,0.004568115,0.009417927,-9.03E-05,0.008181789,-0.01665078,0.003966525,-0.004354662,
0.003254212,-0.01245503,-0.003013297,0.028915255,0.000821307,-0.002680944,-0.039484209,0.00847504,
0.013243063,-0.017304667,0.011636115,0.003936576,0.011749439,0.016792847,0.003064304,0.002032872,
0.013067625,0.015833297,0.048203355,0.00793112,0.02151189,0.007572565,0.016681218,0.016858883,
-0.003337023,0.010881517,-0.007154152,-0.00605844,-0.002733442,-9.03E-05,0.006095297,0.00615973,
0.006424388,0.010762443,0.024345239,0.0332653,-0.013341154,0.020188564,-0.012385352,-9.03E-05,
0.093760863,0.032118319,0.049426638,0.008302241,0.053625039,0.001151966,0.036216784,0.030965631,
-0.00896601,0.001395614,0.035295231,-0.018016006,0.006706672,-0.039792503,-0.02011029,0.009949891,
0.035730626,0.034034359,-0.004258094,-0.007261065,-0.011904616,-0.022054094,-0.023583631,0.099313309,
-0.020263181,-0.020176353,-0.004833574,-0.007312857,-0.006922038,0.017082782,-0.029378973,-0.007323543,
-0.005972623,-0.011803301,-0.014668347,-9.03E-05,-0.002669806,-0.005285075,0.017151109,0.009017198,
0.01174405,0.014724545,0.011289531,0.019089624,0.011116627,-0.002701236,0.000969052,0.005324892,
-0.005938223,-0.032207058,0.043228999,-9.03E-05,0.010992424,-0.018414877,-0.035010905,-0.053950234,
0.041086201,0.022534164,0.083759824,0.012888315,0.058088482,-0.009423603,0.038286923,0.020782595,
-0.048112869,-0.044338058,-0.010786787,-0.01290257,-0.023994652,-0.01354922,-0.014873797,-0.042841199,
-0.006024988,-0.009349529,-0.000341716,-0.005281704,-0.009886188,0.004002499,-0.001162081,-0.002032018,
-0.006060419,-0.0063208,-0.008641578,-9.03E-05,-0.015753914,0.008061904,0.019223035,-0.003981321,
-0.003093273,0.10022321,0.002700192,-0.00465648,0.004097335,0.002605148,-9.03E-05,0.01553473,
0.002921778,0.09962483,0.036590732,0.000565038,0.019926411,0.001253816,-0.021142902,0.007602038,
-0.003093273,0.099650663,0.003570052,-0.001400028,-0.003360916,-0.005459398,-0.006541883,-0.011540652,
-0.006114366,0.059980401,-0.022701503,0.003844156,-0.021419228,-0.006837908,0.005320985,-0.005881776,
0.002940033,0.046576397,-0.00407037,-0.009887788,0.024218196,0.001268426,-0.003319549,0.003793225,
-0.018217158,-0.099877956,-0.036803557,-0.020538819,-0.011546899,-0.008231383,-0.013049233,-0.050380405,
-9.03E-05,-0.030750647,-0.057388688,-0.002110472,-0.034030667,-0.011034182,0.010850649,0.00194639,
-0.006244116,-0.051185161,0.03291303,-0.039901336,0.011049404,0.008208485,-0.036886807,-0.024480514,
-0.037241973,-0.029577449,-0.001687714,-0.007820418,-0.023819083,-0.015179433,-0.085483528,-0.052173603,
-0.009736572,-0.055572436,-0.00329027,-0.023461375,-0.018319437,-0.011232331,0.026936757,-0.017672688,
0.00964999,0.001308331,-0.010523657,0.018038809,0.016709023,-0.007132524,-0.022817543,0.022281095,
-0.041890913,-0.100648929,-0.03172044,-0.09980537,-0.039220705,-0.035551263,-0.071081702,-0.048230314,
-9.03E-05,0.016990475,-0.079375585,-0.01037508,-0.031764478,-0.10009027,-0.013265501,0.027495937,
0.006621139,0.030444081,-0.007064194,0.033482871,0.005517206,-0.099763473,0.009255524,0.017806822,
-0.033423603,-0.022312492,-0.04528111,-0.05654812,-0.06142856,-0.016424208,-0.006704027,-0.01987049,
0.013702833,0.009000639,0.020056836,0.014663828,0.000899829,0.099540726,0.007899078,0.029057712,
0.006712451,0.02993976,0.025928539,0.100071281,0.001887969,-0.006801679,-0.002732278,0.004267028,
-9.03E-05,0.004282908,0.013353054,-0.030927274,-0.003051771,0.055652973,0.009181253,0.006417322,
0.013423244,0.020229033,0.015888023,0.034000639,0.017731512,-0.02409027,0.030093457,0.017151109,
0.003243063,0.011289531,0.030176792,-0.011079281,0.01839222,0.008106451,0.005005271,0.004147018,
0.009876507,0.00272267,-0.015643265,-0.01046064,0.008505719,0.050316234,0.039199971,0.012567958,
-0.009958691,-0.026738236,-0.037539071,0.004400748,-0.025658452,-0.034145998,0.008446315,-9.03E-05,
0.003231989,0.037373707,-0.006169297,-9.03E-05,0.000881547,0.009525115,0.026511907,0.004076397,
-9.03E-05,-0.005645826,-0.008958771,-9.03E-05,0.013501963,0.044354174,0.003443299,-0.004239648,
-0.006712787,-0.016850047,-0.004101378,-0.001580583,-0.010626669,-0.065439814,-0.013001068,0.001993063,
-9.03E-05,-0.01571527,-0.003188163,0.005879879,0.003781947,-0.021228481,0.004665973,-0.006327276,
0.013243063,0.04031377,0.046211781,0.009553647,0.011481572,0.009876507,0.01174405,0.012462031,
-0.006669217,-0.022281671,-0.022959293,-0.01919387,-0.00866987,-0.013248165,-9.03E-05,-9.03E-05,
0.006532247,0.007001929,0.022402131,0.005153176,0.002794345,-9.03E-05,-0.002429451,0.004041961,
0.003199204,0.01962804,-0.005441043,0.006616138,0.002786048,-0.006756937,0.015150058,0.014313022,
0.003188419,0.010959454,-0.025194872,0.005091077,-0.007738453,0.015010401,0.011457074,0.028307296,
0.003177704,-0.011019232,-0.004382116,-9.03E-05,-0.002980443,0.024703118,-0.019496663,-9.03E-05,
-0.006604928,-0.016664856,0.006683129,-0.008926794,-0.006853555,-0.012993496,-0.017552435,-0.01192459,
-0.009926336,-0.001494764,-0.001313511,-0.030550894,-0.007872371,-0.016430139,-0.009568943,-0.008074302,
0.003220988,-0.004309679,-0.001008825,-0.000856554,-9.03E-05,-0.008395918,0.008282936,0.001921802,
-0.0033906,-0.043875581,-0.032269247,-0.01312708,-0.016756937,0.004934856,0.009399647,-0.004106334,
-0.003401528,-0.023723948,-0.007690017,0.006902737,-0.001087279,0.001576397,-0.025942209,-0.002106399,
-0.003412529,0.008986886,0.010120324,-0.011664344,0.001905738,-0.010073631,-0.020596904,-0.002110472,
-0.003423603,0.016401484,-0.015251356,0.019425733,-0.00507035,-0.013535648,0.002372784,-0.002114561,
-0.040224049,-0.048762836,-0.003618173,-0.055986135,-0.022112292,-0.001793848,-0.048001818,-0.062970595,
0.006878371,0.004560893,-0.023907457,0.007209,0.010145145,0.051104269,0.021845214,-9.03E-05,
0.01375056,0.019971458,0.022659483,0.030505543,-0.002116612,-0.016324036,0.007485488,0.010732241,
-0.010329178,-0.003115989,0.009903283,-9.03E-05,-0.015318697,0.014761215,-0.018887262,-0.010796908,
0.034392489,0.036328546,0.090238488,0.00225348,0.024651998,-0.008220351,0.005018287,0.034541765,
-0.01009027,-0.023516331,-0.025558654,0.010821655,-0.014174777,0.014663828,-0.014067398,-0.021010772,
-9.03E-05,0.00140898,0.00591754,-0.00702936,-0.006212719,-0.006552306,0.010219008,-0.002227022,
-0.016925287,-0.01506033,0.004388679,-0.011736233,-0.019597457,-0.019602465,-0.020498433,-0.015079563,
-0.003514928,-0.007689054,-0.025060544,-9.03E-05,-0.007420113,-9.03E-05,-0.002694437,0.02164886,
-0.006963122,0.001441124,-0.03606588,-0.007160184,-0.009583941,0.029760476,0.100431923,-0.019239206,
0.006830145,0.013671198,0.01762004,0.000700869,0.020144022,-0.017803636,-0.038049938,-0.006597862,
0.006782582,0.010467799,0.013272067,-9.03E-05,0.006172778,0.008106451,0.014706277,-9.03E-05,
-0.010329178,-0.018000718,-0.023396004,0.03073977,-0.008389025,-0.009846368,-0.001305337,0.004276542,
-9.03E-05,-0.022886623,-0.018928575,-0.011593337,-9.03E-05,-0.001732306,0.018157905,0.006431469,
-0.006986822,0.00146494,-0.03913027,-0.02103674,-0.027286923,0.050896572,-0.021595646,-0.017368888,
-0.010506937,-0.00940704,-0.003753274,-0.013560951,-0.015144034,-0.048603572,-0.008637279,-0.028661699,
0.003418502,-0.001657668,0.003920425,0.013564348,0.006459949,-0.011603428,-0.005016378,0.004434617,
-0.003586773,-9.03E-05,0.00623463,0.008626053,0.000994329,0.003237517,-0.011228884,-0.024865045,
-0.01763413,-0.031487444,-0.002736648,-0.018157827,-0.014174777,-0.008382144,0.034953535,-0.023184958,
-0.003661699,-0.022780708,-0.008050469,-0.00089027,0.001008631,-0.003434752,-0.019437307,0.009365995,
0.014246648,0.019810228,0.034012037,0.016723181,0.015277458,-0.006801679,0.014706277,0.006935491,
-9.03E-05,0.001535746,-0.026278437,0.01487036,-0.008738919,-0.005157838,0.032716534,-0.002415851,
-0.017758115,-0.022817543,-0.05387513,-0.014830379,-0.009904883,-0.01197482,0.032850906,-0.018738289,
-9.03E-05,0.03645458,-0.003599042,0.013295557,-0.002292913,0.099566087,0.038634104,-0.002465567,
-0.032464371,0.096063576,-0.025442383,-9.03E-05,-0.01223155,-0.03134027,0.038286923,-0.00961408,
-0.014960158,-0.019096118,-0.012734779,0.002240732,-0.007911499,0.007974246,-0.011705898,0.016736653,
-9.03E-05,0.008851608,-0.015457998,0.013863218,-0.014729909,-0.00489027,-0.006500526,0.011730061,
0.011230485,-0.017815528,0.017375356,0.005261412,0.014766873,-0.006521138,0.005286074,0.009255524,
-9.03E-05,-0.015127864,0.047754873,-0.000850726,0.011170991,-0.008180885,0.006326842,-0.002405085,
-0.007552957,-0.001616988,-0.017169392,0.0318732,-0.008998956,-0.021297448,-0.025595052,-0.011691198,
0.003669128,-0.013851738,-0.004700199,-0.013364606,0.004404112,-0.003423603,-0.002271295,0.016341655,
-9.03E-05,-0.014043758,-0.004721549,-0.002332422,-0.00680168,-0.008451474,-0.009926336,-0.011637614,
-0.003835588,-0.011096559,-9.03E-05,-0.003835588,0.013423244,0.011714114,-0.01223155,-9.03E-05,
-9.03E-05,0.007858856,-0.006890556,0.012691685,0.003243063,0.008243063,0.012200233,-9.03E-05,
-9.03E-05,0.006218878,-0.018829009,-0.013453299,-9.03E-05,-9.03E-05,0.01205101,-0.014108962,
-0.011368465,-0.014196853,-0.016248919,0.002167066,0.014306186,0.001562623,-0.041529747,0.004649066,
0.003712011,0.007858856,0.01334758,-0.002342522,0.018468682,0.00981072,0.018112233,-0.002448761,
0.007485488,0.003064304,-0.003036863,0.007434184,0.007412409,-0.009894192,-0.016850047,0.002273796,
0.007428527,0.003054384,-0.013019712,-9.03E-05,-0.009664738,0.01311105,0.001046094,0.004626711,
-0.0112843,-0.006359862,0.002903742,-0.009799008,-0.010831409,-0.008233592,-0.006900713,0.002257148,
-0.00763744,-0.006399418,-0.005687285,-0.002352713,0.012939046,0.060665067,-0.017233127,0.100612306,
-0.019101677,0.006258936,-0.009846367,-0.008404707,-0.003305704,-0.007830208,-0.003578642,0.027569304,
-0.011718177,0.021991749,0.004077976,0.050976803,0.007436612,-0.015690894,-0.037429827,-0.076694825,
-0.019698113,-0.00317669,-0.034052534,-0.010967717,-0.004359213,0.015757591,-0.020696331,0.004394035,
0.00790973,-0.040337948,-0.03759027,-0.06094071,-0.020454686,0.017070416,-0.023605121,-0.038036699,
-0.011995032,0.00474844,0.038464925,0.017864453,0.014132924,0.001443472,0.015118855,0.013830844,
-0.004106334,0.020776504,0.015931614,-0.016194564,0.002067227,-0.012341419,0.028623837,-0.036703542,
-0.008154786,0.025066963,0.04990973,-0.016458158,0.014979698,-0.017144534,-0.035284445,-0.004840864,
0.008039811,0.002977215,0.006869437,0.011003232,-9.03E-05,-0.099459355,0.01500407,0.019002809,
-0.016219302,0.039665082,-0.018278702,-0.004008765,-0.003271606,-0.001841583,-0.007525214,-0.00243219,
-0.004188631,-0.007443211,0.014730034,-0.011105219,0.014803347,-0.014125358,0.003655048,-0.009479941,
-0.024781628,-0.022312492,-0.024916849,-0.00486354,-0.013717104,0.0319382,-0.029941016,-0.009568943,
-0.004309679,-0.024443431,0.022373227,-0.003287712,-0.016030759,-0.003538546,-0.015474885,0.009479108,
-9.03E-05,0.001469792,0.014556379,0.012740524,0.005309298,-9.03E-05,0.012930563,-9.03E-05,
-0.012802134,-0.012551329,-0.002616434,-0.010383223,-0.005460839,-0.005280581,-0.001375617,-0.021417284,
0.004201575,-0.003244844,-0.009858722,-0.004096503,-0.014129147,0.020779295,0.011492742,-9.03E-05,
-0.004363774,-0.014330776,0.022562269,-0.0354885,-9.03E-05,-0.015422468,-0.017901975,-0.024303345,
-0.08592718,-0.091583047,-0.03188734,-0.094335474,-0.053317903,-0.100436291,-0.077810477,-0.099345853,
0.004604566,0.028178281,-0.005256322,-0.011139994,0.001105902,-0.10009027,0.009741191,0.013683835,
-0.023454756,-0.024145253,0.028470561,-0.025229935,-0.002479756,-0.10051762,-9.03E-05,-0.005525053,
0.009479108,-9.03E-05,0.01325268,0.017101707,0.010688173,-0.085600959,0.02355368,0.010838692,
-9.03E-05,0.019275927,-0.057385644,-0.001968204,-0.007199274,-0.013077283,0.028442339,-0.005495675,
0.004649066,-0.008725849,-0.035952859,0.011198535,-0.025149936,0.005172888,-0.022547337,-0.005525053,
-0.004807251,0.013847012,-0.051773904,-0.008462363,-0.008658202,0.007763133,-0.019456427,-0.013751472,
-0.004829606,-0.006963122,-0.014128255,-0.010409219,-0.019843357,-0.01047988,-0.014452927,-0.022250935,
0.014195444,0.037972014,0.030060484,0.035928687,0.013763635,0.020907105,0.030875122,0.019739758,
-0.004785106,-0.028423603,-0.073261002,-0.01198414,-0.055990891,-0.007802352,0.017577575,-0.036201381,
0.018777655,-9.03E-05,0.027102713,0.011020841,-0.007985007,0.028407139,-0.019187492,0.005673419,
-0.018608789,-0.017242929,-0.01802366,-0.011079281,-0.043856848,0.002428622,-0.021329208,-0.034474224,
-0.004807251,-0.036739485,0.002083643,-0.009349529,-0.020894708,-0.022703335,-0.009131861,-0.014927065,
0.009388403,-0.029075777,0.006851162,0.01579758,-0.010005284,-0.007802352,0.041880533,-0.018162559,
0.023606397,0.009238088,0.034377632,0.00266962,0.032813879,0.015453771,0.020925492,0.024449607,
0.00453936,-9.03E-05,0.005740634,-0.004677426,0.004064855,-9.03E-05,0.027353984,0.011885778,
0.01834291,-0.046300991,-0.028661698,-0.016680132,-0.031814408,-0.007743331,-0.040157048,-0.035593229,
0.013484391,0.003785699,0.016533771,0.013967837,0.026975257,0.0127632,0.062518426,0.006044699,
0.008838301,0.007631738,-0.005541004,-0.001014484,0.011005431,0.010062014,-0.029550172,0.006007291,
-0.013364606,-0.009668814,-0.024120624,0.000834799,-0.008320723,-0.007627958,-9.03E-05,-0.018272088,
-0.004574575,-0.002024506,-0.007433682,-0.001014484,-0.004239647,-9.03E-05,-0.011894654,-0.00626311,
0.004414235,-0.007842208,-0.022283482,0.024886603,-0.005645825,-0.025406726,-0.012035662,0.00612091,
-0.00905888,-0.01962152,0.009255524,-0.060559584,-0.00707351,-0.031259101,-0.017361427,-0.040213727,
0.008959504,0.019830049,0.020191917,0.013358337,0.015380897,0.00527166,0.013969484,0.032064071,
-9.03E-05,0.01162848,0.026271009,-0.007673208,0.019300312,0.00790973,0.013774548,-9.03E-05,
0.01784695,0.00956224,0.026436046,0.009460828,0.02164886,0.005200735,0.008456739,0.027947113,
0.004315016,0.009469959,-0.008293715,0.004640099,-0.00939878,0.028857098,-0.008564846,0.015061245,
0.026225519,0.001803669,-0.019527822,0.02345022,-0.001432552,0.020370088,-0.001799672,0.029760476,
-0.012910783,-0.007651707,-0.016539026,-0.015729644,-0.009498872,-0.002596536,-0.001802599,-0.011684473,
-0.013077283,-0.007709318,-0.0060937,-0.039342606,0.001266582,-0.032753587,0.035930313,-0.011820475,
0.004295695,0.003748502,0.005949419,0.017419458,0.013459866,0.023286353,-9.03E-05,0.044420116,
-0.017557519,-0.013474591,-0.041685467,0.007557914,-0.02549134,-0.035623265,-0.018302191,-0.042703906,
-0.04009027,-0.05629182,-0.043490718,-0.0503749,-0.030268596,-0.026406059,-0.028758061,-0.020861783,
0.00453936,0.016336835,-0.014122075,-0.003087273,-0.00999126,-0.008198378,0.001645841,-0.015241785,
-0.004698565,-0.022312492,-0.010526703,-0.058206502,-0.018661698,-0.043687,-0.020887497,-0.003167193,
0.023057878,0.010240309,0.047848369,0.031824624,0.03193302,0.028399758,0.02291858,0.021514668,
-0.004615157,-0.024630147,-0.016558705,-0.013492332,-0.005732019,-0.008400519,-0.026041827,-0.01519601,
0.018091548,0.008295474,0.045491125,0.022898236,0.019767886,0.016669507,0.010566924,0.012179669,
0.013302587,0.006146736,0.03104852,0.02136019,0.011036295,0.035624016,0.008697076,0.021121851,
0.026341448,-0.016619196,-0.00612996,-0.00509027,-0.012469912,0.021129889,-9.03E-05,-0.017894424,
-9.03E-05,-0.008493631,-0.03134027,-9.03E-05,-9.03E-05,-0.005285075,-0.003574591,0.002930878,
-0.008673961,-0.01068349,-0.000986327,-0.014160622,-0.019588878,-0.005312202,-0.015824536,-0.018162559,
-0.017406287,-0.030068857,0.01874381,0.014180882,-0.002931179,-0.005339614,0.014119321,-0.012360209,
-0.008900843,0.002117236,-0.001410692,-0.055366652,-0.012910783,-0.008005837,-0.029862599,-0.01872381,
0.013243063,-0.015508772,0.028997434,-0.011792398,0.005681736,0.015867177,0.016155217,-9.03E-05,
0.00868166,0.100580871,0.023892599,0.000986156,0.009952771,0.007763133,-0.008971265,0.006238844,
-0.004438096,0.014137372,0.000327965,-0.020520378,-0.004351633,-9.03E-05,-0.014427188,0.040790233,
0.004276542,-0.058206502,-0.008778368,0.007593594,-9.03E-05,0.005104535,0.003546094,-0.021238306,
-9.03E-05,-0.021366866,-0.001843118,-9.03E-05,-0.011502538,-9.03E-05,-0.001901864,-0.009349529,
0.008605382,-0.004438096,0.049514646,0.01407095,0.020111751,-0.007842208,0.010799022,0.012370789,
-0.004400615,0.004276542,-0.001344975,0.002057958,0.002738584,0.005118063,0.02504438,-0.009321039,
-0.004419274,0.002083643,0.001166011,-0.008664761,-0.007142456,0.015453771,0.029682059,-0.00630145,
-0.008785922,-0.013105454,-0.017237907,-0.015225405,-0.018556179,-0.017947413,-0.025600474,-0.00946527,
-0.013248165,-0.006683677,0.023313985,0.009788984,0.00714562,-0.002687673,-0.007071073,-0.006399418,
0.017687508,-0.002302659,-0.020880291,-0.020742444,-0.00871096,-0.005298603,-0.019422432,0.022131952,
0.008643354,0.002127025,0.037277034,0.015448021,0.011503933,0.002527531,0.008870303,0.01233209,
-0.008748279,-0.015576996,-0.041842214,-0.002276062,-0.012984253,0.002520696,-0.005418867,-9.03E-05,
-0.008823894,-0.006831843,-0.025720343,0.007576762,-0.011701301,0.002513897,-0.001875984,-9.03E-05,
-9.03E-05,-9.03E-05,0.017445899,-0.013133748,-0.010369272,0.01029934,0.001698639,-9.03E-05,
0.008720303,-0.027239591,0.010680949,-0.018812737,-0.001573949,0.002480424,-0.010804556,-0.030765117,
-0.030657956,0.002235311,-0.00520536,0.02011175,-0.004547922,-0.015474885,0.001714784,0.028390743,
-0.004594775,-0.014011384,-0.019798924,-0.00889115,0.005879879,-0.010506937,-0.003693874,-0.024705655,
0.004434617,-0.009502035,0.009525115,0.00545912,0.005844448,-0.013248165,0.001718048,0.006218878,
-0.004594775,0.011786215,0.009433539,0.007635999,0.004334509,-0.018756937,-0.001895324,-0.003225066,
0.013484391,-0.018869613,-0.021102277,-0.008852592,-0.001558699,-0.032698966,-0.003706907,-0.012668886,
0.004374016,0.011871452,0.007356072,0.010959454,0.010203848,0.042044561,0.019873432,0.025387437,
0.008798619,0.01882226,0.050779295,0.013024484,0.024654999,-0.002785688,0.012365246,0.02164886,
-9.03E-05,0.018471215,-0.006710047,-0.005484013,-0.002931179,0.002612433,-9.03E-05,0.005988757,
0.013125589,0.004465539,0.074462,0.010755717,0.024126254,0.026863908,0.006939607,0.008973174,
-0.008785922,0.008980025,-0.04505151,0.005274537,-0.018170937,-0.005339614,0.003400131,-0.027036378,
-9.03E-05,-0.011326225,0.001127263,-0.009695393,0.002742591,-0.01064436,-0.005307661,0.015294345,
-0.0088622,-0.009181179,-0.009007984,-0.036728201,-0.004327558,-9.03E-05,-0.017572787,-0.009181179,
0.008759288,-0.002383848,-0.006225239,0.011095412,-0.00150871,0.002576397,0.019482684,0.018258354,
-0.026406059,-0.016182224,-0.092682863,-0.058718589,-0.039862997,-0.021366866,-0.017542277,-0.021111291,
-9.03E-05,-0.009436064,-0.010521109,0.006960259,-0.00452814,0.002627121,0.008790725,0.002977215,
0.004414235,-0.007165742,-0.003298336,0.005744036,-0.003062038,-0.002800297,-0.003611397,-0.006206478,
-0.062870539,-0.080850365,-0.037791419,-0.099858251,-0.086528422,-0.100633748,-0.056627372,-0.061628732,
-9.03E-05,-0.031098022,0.041476858,-0.029729445,-9.03E-05,-0.01519601,0.029872277,-0.019762401,
0.004694419,-0.03209027,-0.015227885,-0.018682567,-0.018034805,-0.012360209,-0.010999361,-0.006779233,
-0.014375984,0.008174193,-0.021515515,-0.01632843,-0.03829625,-0.01251263,-9.03E-05,-0.023659294,
0.009571566,-0.00282251,0.00990497,0.027420046,0.017180887,0.003054384,0.001747965,0.006806282,
-0.038367782,0.002649456,-0.029779243,-0.022847967,-0.013672613,-0.043977417,-0.00742972,-0.02748753,
0.029760476,-0.005554751,0.047019978,0.017717949,0.039496649,0.02286055,0.003606588,-0.007132524,
0.038557073,0.085074565,0.058351288,0.099505961,0.046267346,0.099268704,0.022009178,0.056647319,
-0.004741433,-0.010216852,-0.029888692,0.021941554,-0.019077612,0.052387864,0.005315135,-0.003445975,
-9.03E-05,-0.017993083,0.019783262,-0.021647156,0.011200053,-0.030561184,-0.019803532,0.003276733,
0.013928422,0.01553473,0.040210881,0.028061505,0.01745359,0.008481159,0.001737884,-0.006801679,
0.022951205,0.09990973,0.013532548,0.09990973,0.021853303,0.099059872,0.003559365,0.030315135,
0.004414235,-0.025731296,-0.042509422,-0.008748279,-0.012360209,0.025682926,-0.018272088,-0.02304109,
-0.004574575,-0.004874959,0.038944818,-0.009915598,0.016990476,-0.055366652,0.007317137,0.006621139,
-0.004594775,0.043178961,0.022704158,-0.011115628,-0.003143706,0.015867177,0.009100906,0.006576397,
-0.004615157,0.043688532,0.007751249,-0.010123715,0.006035305,-9.03E-05,0.016303173,-9.03E-05,
0.018091548,0.01977728,0.008099738,0.068603424,0.01969664,0.015616536,0.007078189,0.009843505,
-0.009018841,0.041035271,-0.023648353,0.003070952,-9.03E-05,0.038569524,-0.001869629,0.019581861,
-9.03E-05,0.043568774,0.004069464,-0.015846573,0.010357491,-0.017459997,-0.009002926,-0.009736572,
-0.009099279,0.099511324,-0.012103526,-0.007560921,0.025020512,-0.025342795,-0.007284515,-0.006583776,
0.004455185,0.023460455,0.005779751,0.014963493,-0.013058569,0.100945999,-0.005525053,0.012981625,
0.004434617,-0.049647792,-0.018431246,-0.029751287,0.004289292,0.101086201,-9.03E-05,-0.003316076,
0.031441262,0.011082914,0.013922469,0.06759532,0.021712055,0.10033708,0.012660185,0.048453419,
0.03921104,0.018325936,0.002422293,0.044899505,0.011289531,0.100880604,0.025089586,0.036946767,
0.004111411,0.014376276,0.00868166,-0.008896532,0.004129139,-0.063582333,-0.003599042,0.101100206,
0.00409383,0.019517573,0.009433539,0.041370737,0.008313092,-0.033988575,0.022797054,-0.010901081,
0.02490973,0.005154485,0.016316621,0.016971341,0.017965285,0.064237215,0.0016309,-0.021948193,
0.016169893,0.059040165,0.047932329,0.09963014,0.014916551,-0.051372321,0.006782582,-0.016850047,
-0.01209027,-0.011584523,-0.01241218,-0.03568349,-0.044445109,-0.083101853,0.028919969,-0.014294815,
-0.008187436,0.013198767,0.014724545,0.010454545,0.011161488,0.027278151,-0.001748645,0.025846329,
-0.004171903,-0.008286991,-0.015457155,0.030344513,-9.03E-05,-0.00213945,-0.026668343,-9.03E-05,
-0.020582073,-0.074470435,-0.028572517,-0.078571283,-0.036251605,-0.090439346,0.010148638,-0.061888023,
0.008277931,0.003481159,0.011556317,-0.007416277,0.004238735,0.017968421,-0.008536216,-0.018054342,
0.01650724,-0.041015537,-0.00961786,0.029430025,-0.005837397,-0.013394039,-0.010311735,0.006007291,
0.020317893,-9.03E-05,0.037184279,-0.020699589,0.011470424,0.006651303,0.005073241,0.015061245,
-9.03E-05,-0.016787858,-0.022887797,0.009973774,-0.022947413,-0.055893841,-0.030912188,-0.03889624,
