,date,seci,rate,sz.000002,sz.000006,sz.000007,sz.000011,sz.000014,sz.000031,sz.000036,sz.000042,sz.000043,sz.000046,sz.000069,sz.000402,sz.000502,sz.000514,sz.000517,sz.000537,sz.000540,sz.000558,sz.000560,sz.000573,sz.000608,sz.000615,sz.000616,sz.000620,sz.000631,sz.000656,sz.000667,sz.000668,sz.000671,sz.000691,sz.000718,sz.000732,sz.000736,sz.000797,sz.000838,sz.000897,sz.000909,sz.000926,sz.000961,sz.000965,sz.002016,sz.002077,sz.002133,sz.002146,sz.002147,sz.002208,sz.002244,sz.002285,sz.002377
17,2010-11-25,0.00305877,9.027e-05,0.03951369,0.008174193,0.002313576,0.012796328000000001,0.01971171,0.020994067,0.026804596,0.015409156,0.036085440999999996,0.022735817000000002,0.02716697,0.025628337999999997,0.021211505,0.02860261,0.013863218,0.026467442,0.048334019,0.016181919,-9.027e-05,0.023550392000000003,0.019517573,0.0265257,0.02725348,-9.027e-05,0.023757107000000003,0.00853042,0.015682601,0.01303309,0.041443275999999994,-9.027e-05,0.046099105999999994,0.016258504,0.0043581290000000005,0.017982019,0.048952792,0.008384306,-0.008039395999999999,0.10035816,0.025290441,0.038234151,-0.016067714,0.00767672,0.028645362,0.07094294,-0.007943673,0.099544099,0.052541309,0.043828649,-0.008817877
18,2010-11-26,-0.003857255,9.027e-05,-0.020328365,-0.028778794,0.046672319999999996,-0.025535562999999997,-0.029216483999999997,-0.022214163999999998,-0.014375984,-0.023267206000000002,-0.028352947000000003,-0.03303394700000001,-0.019990768,-0.016314459,-0.027900235,-0.02901589,-0.027613206,-0.027950967,-0.007421648,-0.019013123,-9.027e-05,-0.018566021000000002,-0.01034668,-0.027250764,-0.007694833000000001,-9.027e-05,-0.02493499,-0.016115911,-0.01872381,-0.011316521999999999,-0.032810106000000006,-9.027e-05,-0.015542809,-0.017516543,-0.014262103,-0.013403878999999999,0.004470733,-0.021939009,-0.014513347,0.005614701,-0.028803141,-0.012965806000000002,-0.039249773,-0.012614355,-0.026626583,-0.013871493,-0.009984729,-0.037496754,-0.025544815,-0.010446256999999999,-0.011211678999999999
19,2010-11-29,0.004718793,9.027e-05,-0.007380671,0.00272267,0.028546613999999998,0.005131662,0.00390973,0.005942913,-0.009752106,0.0028032490000000003,0.01274121,-0.016573786,-0.006858459,-9.027e-05,0.0022935200000000003,-9.027e-05,-0.001662597,-0.002137353,-0.022985396,-9.027e-05,-9.027e-05,0.004615612,-0.015634311,0.01133105,-9.027e-05,-9.027e-05,0.0046868,-0.001176046,0.006238844,-0.001836995,-0.015946507,-9.027e-05,-0.0056956509999999995,-0.012368578,-9.027e-05,0.002908231,0.044177607,-0.012117761000000001,-0.028545555,0.036376504999999996,-0.008245214,-0.008785922,-0.006054485,0.009665828000000001,-0.011568031999999999,-0.021050969,0.033887077999999994,-0.0009538280000000001,-0.015948478999999998,0.0031798409999999997,0.029900358
20,2010-11-30,-0.02359491,9.027e-05,-0.004986231,-0.035153384,-0.020134813,-0.045544815,-0.029970748,-0.027076777000000003,-0.029358562999999997,-0.028941972000000003,0.008355676,0.008848277,-0.012867101,-0.009085773,-0.021493362000000002,0.0009735599999999999,-0.0063894830000000005,-0.038038988,0.018806177,-0.025312822000000002,-9.027e-05,-0.030535235,-0.027721849,0.025003833,-0.028825902,-9.027e-05,-0.027031633,-0.043568531,-0.022102848999999997,-0.029836552000000002,-0.031239572,-9.027e-05,-0.024892976,-9.027e-05,-0.02075514,-0.041943783,0.006431469,-0.007046792,-0.035236714,0.02805672,0.072879925,-0.019388516,0.04990973,-0.034872879,-0.029117846,0.0016938510000000001,0.007641689,0.027567466000000002,-0.032317758,0.025985348999999998,-0.038761790000000004
21,2010-12-01,-0.0027205809999999997,9.027e-05,0.010979841,0.06240973,0.004455185,0.016236261000000002,0.001963118,-0.001631102,0.004934856,0.041502124999999994,0.032573047,-0.008949627,0.014577547,0.001422589,-9.027e-05,-0.006466466,0.0014945160000000002,-0.0032885640000000003,-0.005283148,0.01360836,-9.027e-05,0.002325189,-9.027e-05,0.0023577100000000003,0.001882117,-9.027e-05,0.001538394,0.007864275,0.006340598,0.0071234359999999995,0.0021270250000000003,-9.027e-05,0.005690077,-0.020808502,0.001744592,-0.003210395,-0.001170184,-0.003592897,-0.0009575730000000001,-0.020622589,-0.030741611000000002,0.004382002,0.020862111000000003,0.002912733,0.002899267,0.013266809,-0.015435539,-0.021957385,0.017539505,-0.012479088000000001,0.004642338
22,2010-12-02,0.00474724,9.027e-05,0.005992455,-9.027e-05,-0.004615157,0.003925794000000001,0.0009343199999999999,-9.027e-05,0.01990973,-0.0023720729999999997,-0.00657851,-0.002324907,-0.003491631,0.002930878,0.002339864,0.0031182859999999996,0.001492008,-0.0011597889999999998,0.02078967,0.008918739,-9.027e-05,0.002319369,0.0039692700000000004,0.06095979099999999,-9.027e-05,-9.027e-05,0.006413795,0.006674104,0.003104618,0.009757537,-0.0011964649999999999,-9.027e-05,-9.027e-05,0.011193228000000001,-0.005584775,-9.027e-05,-0.007657838,0.005182138,0.0042500079999999996,-0.031922568,-9.027e-05,0.015047753,-0.015015643,0.0048997500000000005,0.019283799,0.014848219,0.045364274999999996,-0.005249340999999999,0.007609441,-0.010382969,0.030997813
23,2010-12-03,-0.006529576999999999,9.027e-05,0.026511907,0.08609304,-0.010317543,0.009243063000000001,0.012192227,0.00608257,0.009713652,0.033643292,0.03909340299999999,0.009988117,0.022094031,0.010451898999999999,0.010818821000000001,0.011636809,0.009388403,0.00847504,0.045928722,0.007350206,-9.027e-05,0.004717422,0.009343691999999999,-0.026557473999999998,0.001878234,-9.027e-05,-9.027e-05,0.027905251000000002,0.003094443,0.0238459,0.017628445,-9.027e-05,0.009105132,0.009672631,0.010038643,0.006169511,-0.002268919,-0.007083277,-0.017376355,-0.0032979679999999996,-9.027e-05,-0.003599042,0.016008215,0.035659482,0.01745359,0.01982315,-0.026798345,0.013738598000000001,0.016146597,0.023309145,0.007675833000000001
24,2010-12-06,-0.011524238999999999,9.027e-05,-9.027e-05,0.038952552,-0.036829650000000005,-9.027e-05,-0.003123637,0.0014434720000000001,-0.009799008,0.002675217,-0.011087913,0.014322147,-0.010106965,-0.0030708959999999996,-0.007284515,-0.019057604,-0.001655215,-0.005398126,0.007591294,-0.011907108999999999,-9.027e-05,-0.014444337,-0.006765836999999999,-0.037915329000000005,-0.0059841799999999995,-9.027e-05,-0.008167814,-0.0066262180000000006,-0.0064394759999999995,-0.014808885,-0.021853056,-9.027e-05,0.016994012,-0.006996346999999999,-0.006471309,-0.01408716,0.051219774,-0.019456466999999998,-0.011523867,0.014390824,-9.027e-05,-0.015055058999999999,-0.061600056,0.07948787,-0.014458086,-0.007730338000000001,-0.03263653700000001,0.031452782,0.026225519,-0.04327858400000001,-0.01595609
25,2010-12-07,0.017053209,9.027e-05,0.019933287,0.10051579,0.027323318,0.036897841,0.059747457999999996,0.025943421,0.019517573,0.03134933299999999,-0.0016788320000000001,0.016303172,0.010027774,0.00887834,0.014402483999999998,0.002057958,0.009314119000000001,0.002044202,0.001988732,0.022331255,-9.027e-05,0.012045652,0.012006504,0.006052236,0.011767438,-9.027e-05,0.011310381000000001,-0.009958691,0.009494395,0.015726953000000002,0.012145548,-9.027e-05,-0.009048836999999999,0.005473011999999999,-9.027e-05,0.006218878000000001,-0.007359221,-9.027e-05,0.012365246000000002,0.009425987,0.007814868,0.019570141000000003,0.005868022,0.01589552,0.018860167,-0.007789158,0.014421603,-0.01331341,0.0017412320000000001,0.005551947,-0.022199897000000003
26,2010-12-08,-0.0032901109999999996,9.027e-05,-0.019720755,-0.08599335400000001,-0.0035705479999999998,-0.037032945000000005,-0.023056777,-0.018000718,0.019140499,-0.04073198100000001,-0.035889793,-0.029122527999999998,-0.017619486,-0.011942122,-0.01556646,-0.025813742999999997,-0.00630145,-0.012869823,-0.044350297000000004,-0.019096118,-9.027e-05,-0.004886433,-0.016026525,-0.018405288,-0.01180902,-9.027e-05,0.061101355999999996,-0.024453503999999997,-0.012748498,-0.017391308,-0.016573786,-9.027e-05,-0.033988575,0.015124115,0.014588628999999999,-9.027e-05,-0.036701149,-0.012657595,-9.027e-05,0.021905017000000002,-0.036364780000000006,-0.007978088000000001,-0.016872106,-0.053411948,-0.0029515,-0.006124753,0.020065777,-0.024378377000000003,-0.029340727,-0.020552316,-0.002445428
27,2010-12-09,-0.018806991000000002,9.027e-05,-0.037781672,-0.071174607,-0.016388291,-0.051677572000000005,-0.049061866,-0.024406379,-0.030750647000000002,-0.050814908,-0.051245386,-0.042172219000000004,-0.008586446999999999,-0.024078276,-0.035156775,-0.03859412,-0.034465270000000006,-0.033531478,-0.06304251300000001,-0.022444963999999998,-9.027e-05,-0.01695774,-0.018983657,-0.037403703,-0.027758254,-9.027e-05,-0.02133458,-0.048898443,-0.009705655,-0.022097312,-0.017967365,-9.027e-05,-0.025821264,-0.035512613,-0.006419384,0.004611924,-0.031577784000000005,-0.047362997000000004,-0.036997124,-0.017768979,0.0070307880000000005,-0.020408291000000002,-0.046275009000000006,-0.013940686,-0.00152499,-0.059934156,-0.05171550900000001,-0.044725463,-0.049996108000000004,-0.020979758,-0.033612461
28,2010-12-10,0.0135182,9.027e-05,-0.008658200999999999,-0.013060438999999998,-9.027e-05,-0.00287967,-0.001120136,0.009255524000000001,0.01694136,0.011066511999999999,0.0025184260000000003,0.006846146,0.011906303,0.006054124,0.007428527,0.007918883,-9.027e-05,0.0010258010000000002,0.018442548,0.007531681,-9.027e-05,-9.027e-05,0.019166951,0.006369678,0.003974771,-9.027e-05,0.041770194999999996,0.009456269,0.003145976,0.00801054,-0.0023655829999999997,-9.027e-05,-0.003691711,0.006971877,-0.007369615,-9.027e-05,-0.025875022999999997,0.02471889,0.008121409,-0.025911866000000002,-0.012211482,0.020649135,0.008330783000000001,0.015827333,-0.002963833,-0.013927908000000001,0.00663016,0.011589873999999998,0.002882971,-0.003531426,0.008214566
29,2010-12-13,0.030859085,9.027e-05,0.036946767,0.011736274,0.015294345,0.020888751,0.017435503,0.018428249,0.011871452,0.016169893,0.031999928999999996,0.033204792999999996,-9.027e-05,0.027390645,0.039710724999999995,0.022611206000000002,0.035508436,0.01997662,0.016589033,0.019576901,-9.027e-05,0.026870513999999998,0.026900282999999997,0.029434762000000003,0.018128353,-9.027e-05,0.049016872999999996,0.016458193,0.012812956,0.022231159,0.024995249,-9.027e-05,0.031235031,0.018142549,0.019158126,0.023310666,0.01717095,0.018531704,0.025249097,0.060953907,0.020359628,0.014927398,0.024961922,0.100370559,0.018641718,0.03358606299999999,0.040630691,0.025664615,0.028565856,0.024081001,0.027526009
30,2010-12-14,0.009114545,9.027e-05,0.001100206,0.007701938,0.03021276,0.010868633999999999,0.004975586,0.002940033,-0.009546535,0.014195444,0.020077796999999998,0.005465286,0.026158671,0.034085065,-0.0012864419999999998,0.0043492420000000006,0.01553473,0.0020955220000000003,0.013332548999999999,0.023648602,-9.027e-05,0.007069635,-0.007974633,0.013625441,0.009850088,-9.027e-05,0.0041650490000000005,0.008049265,0.022202724,0.006023267,0.012145548,-9.027e-05,0.003414403,0.023325707999999997,0.021492464,-0.009236611,0.024796607999999998,0.007222344,0.01050108,0.058198904999999995,0.040991893999999994,-0.010534134,0.00194639,0.06523636299999999,-0.0015046970000000002,0.018009278,0.021718582000000004,-0.008748279,0.004712804,0.031602244999999994,0.016882856
31,2010-12-15,-0.0042139049999999996,9.027e-05,-0.007224634,-0.025863466,-0.0012214919999999998,-0.004155311,-0.008154785999999999,-0.013685436,-0.009636809,-0.009104355,0.0048520690000000005,-0.014454911,-0.010816342,-0.018768431000000002,-0.013263923,-0.011139993999999999,0.022986653,-0.009904883,0.023456456,0.095561904,-9.027e-05,-0.007199275,-0.005388283000000001,-0.0062403319999999995,-0.017806805,-9.027e-05,0.025333459,0.033358403999999994,-0.015666594,-0.009638881,-0.008881479,-9.027e-05,0.012715318,-0.014895115,-0.019456466999999998,-0.006244116,0.04847485099999999,0.005354376,-0.015810794,-0.000805578,0.00472205,-0.00712633,-0.00313905,-0.01345505,-0.015671007,-0.0036458259999999996,-0.017667169,-0.001836995,-0.012518568,0.006445678000000001,0.017063184
32,2010-12-16,0.001136332,9.027e-05,0.009490568000000001,0.010491741,0.006704747,0.020317893,0.007023550999999999,0.006035304,0.002319369,0.033451514999999994,0.009745796,0.011120492,0.01492224,0.004302117,0.009618468,0.015552188000000002,-0.013624105,0.017530875,0.007098803000000001,0.0012324810000000001,-9.027e-05,0.002296365,0.00656752,-0.008753636,0.013937786,-9.027e-05,-0.0303933,-9.027e-05,0.003074287,0.007797548000000001,0.022082678999999997,-9.027e-05,-0.0012396949999999999,0.00264197,0.014272387,0.00610168,0.023067625,-0.009115541,0.009670156,-0.006532646999999999,0.027687508,-0.002747489,0.013161514,0.01743961,0.017175917,0.087331675,0.005660529,0.020907105,0.044440224,0.01452012,-0.0069270980000000005
33,2010-12-17,0.001194228,9.027e-05,-0.003648989,-0.010561474,0.003284308,0.001243063,-0.003117515,-0.00313441,0.021544345,0.0010098400000000001,0.008026613,-0.008959449,-0.008307196999999999,-0.003005722,0.009525115,0.032913029999999996,-0.015334172,-0.013077283,-0.006514253,-9.027e-05,-9.027e-05,-0.004852175,-0.009349529,0.001158169,-0.006019124,-9.027e-05,0.0027506390000000005,0.004374016,-9.027e-05,-0.004438096,-0.010936257,-9.027e-05,-0.002391766,-0.015076646,0.012299111000000001,-0.0016287320000000001,-0.00317669,-0.012840725,-0.015028759,-0.001531192,-0.014069766999999999,0.01589552,-0.006126486999999999,0.026534632000000002,-0.011405687,-0.024700606,0.03866449499999999,-0.016371333000000002,-0.012138463,-0.01353027,0.004498991
