,date,sse180,sh.600009,sh.600010,sh.600295,sh.600019,sh.600028,sh.600031,sh.600036,sh.600048,sh.600050,sh.600066,sh.600068,sh.600085,sh.600111,sh.601628,sh.600150,sh.600196,sh.600295.1,sh.600406,sh.601933,sh.600536,sh.600547,sh.600598,sh.600600,sh.600690,sh.600875,sh.600887,sh.600895,sh.601006,sh.601877,sh.601899
1688,2017-12-12,-0.015015533,-0.01675308,-0.007753105,-0.0383706,-0.018779343,0.001568105,-0.02628617,-0.020138663,-0.027201037,-0.017063396,-0.000518536,-0.007825077,-0.018255574,-0.01188968,-0.036793225,-9.03E-05,-0.003112823,-0.0383706,-0.018253218,-9.03E-05,-0.019869211,0.001584772,-0.015282406,-0.005066942,-0.024533507,-0.017103503,-0.008529089,-0.009978207,-0.005695651,-0.009051573,-0.005258229
1689,2017-12-13,0.007188898,0.035212154,-9.03E-05,-0.006826339,0.013157895,-0.001745899,-0.009446995,0.008728072,0.002298265,0.005665126,0.029472712,-0.005658199,0.004535077,0.005133611,0.002815768,-9.03E-05,0.012736223,-0.006826339,0.028450956,-9.03E-05,0.004064033,0.002250867,0.011706463,0.074620577,0.047793917,0.019140499,0.037552938,0.004570183,0.001037126,-0.0009123,0.007701938
1690,2017-12-14,-0.00642861,-0.01145649,-0.007812278,-0.035848593,0,-0.011698894,0.005812918,0.000958681,0.006263979,-0.004382115,-0.001754856,-0.022486687,-0.009298373,-0.018650032,-0.02971036,-9.03E-05,0.016027621,-0.035848593,-0.045825111,-9.03E-05,0.011139044,0.008918739,0.013362645,0.02434254,0.00044108,0.015947466,0.006218878,-0.001415651,-0.002342522,-0.001735683,0.012796328
1691,2017-12-15,-0.010351972,0.003128861,-0.011763422,-0.078095385,-0.029515939,-0.005123827,-0.008306232,-0.019999456,-0.041132101,-0.018768431,-0.016763884,-0.02987263,-0.003497953,-0.002359559,0.006213645,-9.03E-05,-0.025923037,-0.078095385,-0.003859791,-9.03E-05,-0.009441527,0.017436185,0.002564597,0.01382228,-0.016553361,-0.007518311,-0.011375536,-0.00141741,-0.009119615,-0.007918865,0.012632376
1692,2017-12-18,0.001636831,0.007473333,-9.03E-05,0.017940243,0.02189781,0.001596071,0.008193754,0.009531968,-0.001736361,-0.017659816,-9.03E-05,-0.015438558,-0.001644513,0.015072732,0.008811807,-9.03E-05,-9.03E-05,0.017940243,-0.004414594,0.056146949,-0.003040123,-0.002690205,-0.008916395,-0.00317064,0.019888132,0.006457906,0.009104403,-0.003412529,0.001048682,-0.022100237,0.002422293
1693,2017-12-19,0.012624175,0.00946387,0.003846738,-0.019163839,0.011904762,0.003276733,-9.03E-05,0.036266948,0.020519788,0.008851608,-0.011111889,0.001108771,0.006447713,-9.03E-05,0.0286679,-9.03E-05,0.038058137,-0.019163839,0.002624171,-0.011706921,0.014702629,-0.010517119,0.000800202,-9.03E-05,0.007850439,0.00920341,0.003993927,-9.03E-05,-9.03E-05,0.031756864,-9.03E-05
1694,2017-12-20,-0.000322918,0.008922799,-0.015776545,-0.041756937,-0.030588235,0.001587582,-0.035301538,0.003656324,-0.023515149,-0.026678158,0.002910159,-0.022844761,0.003312143,-0.02622918,0.006580632,-9.03E-05,-0.018463562,-0.041756937,-0.008211548,0.072387693,-0.021081524,-0.016224613,0.005247808,0.026595123,0.010939142,-0.011139994,0.03651799,-0.02609027,0.002185043,-0.005851587,-9.03E-05
1695,2017-12-21,0.005377886,0.010852115,0.003893794,0.070199585,0.020631068,-9.03E-05,0.015724815,0.005678308,0.077659937,0.013566786,-0.007782578,-9.03E-05,0.005766697,0.010645926,0.009376439,-9.03E-05,0.070441572,0.070199585,0.021743791,-0.0137889,-9.03E-05,-0.002098302,-0.015134518,-0.01513815,0.008740899,-0.00753906,0.00473919,-0.008303822,0.001044804,0.025158074,0.014947324
1696,2017-12-22,-0.003810786,-0.023063541,-0.004058524,-0.012954183,0.002378121,0.009959981,-0.003683084,-0.011898637,0.003747029,-0.0075753,0.00120172,0.020743063,-0.012961861,0.019636589,-0.006967419,-9.03E-05,-0.004354662,-0.012954183,-0.007034714,-0.018608789,0.000505323,0.001586457,-0.012668886,0.07740973,-0.0067844,0.027114233,-0.003995347,-0.000780401,0.008980025,0.08993799,0.027070224
1697,2017-12-25,-0.002137968,0.001944548,-0.039930907,-0.036441436,-0.011862396,-9.03E-05,0.016736653,-9.03E-05,0.035842452,-0.016681522,-0.005681668,-0.012095072,0.001772506,0.003629968,-0.018661249,-9.03E-05,-0.000304403,-0.036441436,-0.037744923,0.002739919,-0.024495032,0.01966199,0.01446842,0.051211612,0.005612166,-9.03E-05,-0.003105952,-0.024261541,-0.001213866,-0.012312492,0.004717422
1698,2017-12-26,0.004616447,0.015027059,0.004059108,0.006315424,0.00240096,0.004884854,0.073195782,0.014249095,0.022049951,0.013713411,0.019805924,0.007200131,0.002078927,0.016218107,0.010814156,-9.03E-05,-0.039284958,0.006315424,0.010530188,-0.027371549,0.011502164,-0.00567136,-0.028789822,0.005304531,-0.016069651,0.023654022,-0.020658933,0.011233155,0.010033465,-0.019962786,-9.03E-05
1699,2017-12-27,-0.016738709,-0.019427901,0.004041961,0.005567439,0.00239521,0.00651039,-0.017711415,-0.032066036,-0.014530703,-0.015218863,0.017297347,-0.008534178,-0.010912781,0.013038833,-0.027374534,-9.03E-05,-0.027063074,0.005567439,-0.01668319,-0.028136692,-0.009137315,-0.000420412,-0.011170602,-0.02911466,-0.031520338,-0.020607665,-0.022017386,0.009007001,0.004364073,-0.014627378,0.019048486
1700,2017-12-28,0.006790231,-0.000770234,0.016370635,0.02874236,0.033452808,0.013024484,0.01784695,-0.004610437,0.004305334,-0.015451253,-0.000923951,-0.006172995,-0.002278454,0.066144431,-0.000416428,-9.03E-05,0.029921185,0.02874236,0.004409168,0.002894805,-0.000698913,0.025008805,0.003644557,-0.001597429,0.008563056,0.0226784,0.012855736,-0.007718564,0.001018377,-0.019500208,0.100848697
1701,2017-12-29,0.0015936,0.02077614,-0.004138853,-0.011026702,-0.001156069,-0.008180885,-0.001191592,0.013531805,0.032003093,-0.012570769,0.004081612,0.003581701,0.009934793,-0.014945098,-0.006615555,-9.03E-05,-0.010321587,-0.011026702,0.023425967,0.001893857,0.007826904,0.004420039,0.002700428,-0.010656308,0.010097398,-9.03E-05,0.003338658,-0.000789082,0.004339409,0.035143301,-0.021412232
1702,2018-01-02,0.014523536,-0.013642814,0.016169893,0.014422515,0.037037037,0.039061443,0.045113699,0.020585126,0.033125278,0.017287297,0.004479734,0.032836559,0.007043725,0.014988551,0.001223359,-9.03E-05,-0.017168922,0.014422515,0.003739052,-0.002070468,0.010785863,0.01209703,-0.001017914,0.007791754,0.007871513,0.00881445,-0.007546002,0.016692947,0.006524945,0.016735734,0.004267028
1703,2018-01-03,0.00505882,-0.007973153,0.00390973,0.001272128,-0.003348214,0.015608317,-0.001145122,0.01172607,-0.012402172,0.040282401,0.048710392,0.006993555,0.003913426,-0.002791148,-0.006977774,-9.03E-05,0.005396698,0.001272128,0.013533708,0.013798619,0.010668845,0.002127727,0.009194781,-0.006397031,-0.013781687,-0.012446845,0.020567007,0.008850583,0.017434374,0.027739741,0.004248125
